Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-03-22,3230362,20002824,780.00,HARSCO METALS GROUP LTD,493119,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-03-22,3230363,20002963/9200507,516.92,HARSCO METALS GROUP LTD,493119,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-03-22,3230365,2117,525.67,J WHITE & CO (TDE) LTD,205966,Construction,DEMOLITION & DISMANTLING CONTR
ISB,9050,OTHER LOCAL AUTHORITIES,2012-03-22,3230672,ERS INVOICE64746,976.00,GREENACRE SCHOOL,565968,Unclassified Non Trade,SCHOOLS - LOCAL AUTHORITY
ISB,9050,OTHER LOCAL AUTHORITIES,2012-03-22,3230673,ERS INVOICE64747,976.00,THE ROBERT OGDEN SCHOOL,524327,Unclassified Non Trade,SCHOOLS - SPECIAL
ISB,9050,OTHER LOCAL AUTHORITIES,2012-03-22,3230674,ERS INVOICE64748,976.00,BOLTON MBC,548841,Unclassified Non Trade,LOCAL GOVERNMENT
ISB,9050,OTHER LOCAL AUTHORITIES,2012-03-22,3230677,ERS INVOICE64751,976.00,MEXBROUGH SCHOOL SPECIALIST SCIENCE COLL,565973,Unclassified Non Trade,COLLEGES - HIGHER EDUCATION
ISB,9050,OTHER LOCAL AUTHORITIES,2012-03-22,3230678,ERS INVOICE64752,976.00,DONCASTER MBC,563246,Unclassified Non Trade,COUNCILS
ISB,9050,OTHER LOCAL AUTHORITIES,2012-03-22,3230681,ERS INVOICE64755,976.00,THE MCAULEY CATHOLIC HIGH SCHOOL,564608,Unclassified Non Trade,SCHOOLS - LOCAL AUTHORITY
ISB,9050,OTHER LOCAL AUTHORITIES,2012-03-22,3230686,ERS INVOICE64760,976.00,CARR HILL HIGH SCHOOL,565966,Unclassified Non Trade,SCHOOLS - LOCAL AUTHORITY
ISB,9050,OTHER LOCAL AUTHORITIES,2012-03-22,3230687,ERS INVOICE64761,976.00,MIDDLEFORTH CE PRIMARY SCHOOL,551645,Unclassified Non Trade,SCHOOLS - LOCAL AUTHORITY
ISB,9050,OTHER LOCAL AUTHORITIES,2012-03-22,3230693,ERS INVOICE64767,976.00,HEALING SCHOOL - A SPECIALIST SCIENCE  C,564482,Unclassified Non Trade,SCHOOLS - SPECIAL
ISB,9050,OTHER LOCAL AUTHORITIES,2012-03-22,3230699,ERS INVOICE64773,976.00,DENBY GRANGE SCHOOL,531547,Unclassified Non Trade,SCHOOLS - INDEPENDENT & PREPAR
COMMUNITY ENGAGE & GOVERNANCE,9120,OTHER AGENCIES,2012-03-22,3230713,ERS INVOICE64787,540.00,AIM2CHANGE LTD,455642,Consultancy,BUSINESS & MANAGEMENT CONSULTA
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2012-03-22,3230715,ERS INVOICE64789,2225.00,CEC MORLEY,537729,Unclassified Non Trade,COURTS
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2012-03-22,3230716,ERS INVOICE64790,2225.00,CEC MORLEY,537729,Unclassified Non Trade,COURTS
LEARNING & YOUNG PEOPLE,8060,MATERIALS AND SUPPLIES GENERAL,2012-03-22,3230719,ERS INVOICE64793,2500.00,SHERLOCK BONES,562158,Consultancy,ARCHAEOLOGISTS
MANAGEMENT,8010,EQUIPMENT PURCHASE AND REPAIR,2012-03-22,3190671,11982,686.40,SHAPE POSTURE SEATING,401789,Furniture,OFFICE FURNITURE & EQUIPMENT
LEARNING & YOUNG PEOPLE,8060,MATERIALS AND SUPPLIES GENERAL,2012-03-22,3230720,ERS INVOICE64794,522.18,MR JOSEPH LOGAN,534137,Facilities Management,ARTISTS & ILLUSTRATORS
LEARNING & YOUNG PEOPLE,8060,MATERIALS AND SUPPLIES GENERAL,2012-03-22,3230721,ERS INVOICE64796,517.60,MR JOSEPH LOGAN,534137,Facilities Management,ARTISTS & ILLUSTRATORS
LEARNING & YOUNG PEOPLE,8060,MATERIALS AND SUPPLIES GENERAL,2012-03-22,3230722,ERS INVOICE64798,518.60,MR JOSEPH LOGAN,534137,Facilities Management,ARTISTS & ILLUSTRATORS
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2012-03-22,3230726,ERS INVOICE64804,924.96,FORENSIC PSYCHOLOGICAL SERVICES LTD,565395,Medical,PSYCHOLOGISTS
CALDERDALE RHB LOANS HAL,1194,OTHER FEES,2012-03-22,3230734,ERS INVOICE64812,3628.56,CALDERDALE MBC,460421,Unclassified Non Trade,LOCAL GOVERNMENT
DISABLED GRANTS,1165,NC&A OTHER,2012-03-22,3230860,ERS INVOICE64816,3025.00,A CLIFFE,202578,Construction,ROOFING SERVICES
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2012-03-22,3230861,ERS INVOICE64817,837.60,GRAYSONS SOLICITORS,297241,Legal Services,SOLICITORS
RECORD MANAGEMENT,8060,MATERIALS AND SUPPLIES GENERAL,2012-03-22,3230862,ERS INVOICE64818,812.40,MWV STORAGE,520355,Transport,STORAGE SERVICES
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2012-03-22,3230863,ERS INVOICE64827,1473.60,SUE GOULDING,526331,Medical,PSYCHOLOGISTS
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2012-03-22,3230864,ERS INVOICE64828,1186.32,ATKINSON LEWIS LIMITED,565869,Legal Services,SOLICITORS
SHEFFIELD COMMUNITY NETWORK,9120,OTHER AGENCIES,2012-03-22,3230865,ERS INVOICE64829,4439.44,TRUSTEES OF ACCESS SPACE NETWORK,385033,Leisure Services,ARTS CENTRES
SHEFFIELD COMMUNITY NETWORK,9120,OTHER AGENCIES,2012-03-22,3230867,ERS INVOICE64831,1438.25,COMMUNITY MEDIA ASSOCIATION,562477,Unclassified Non Trade,COMMUNITY PROJECTS
SHEFFIELD COMMUNITY NETWORK,9120,OTHER AGENCIES,2012-03-22,3230869,ERS INVOICE64833,11428.55,COMMUNITY MEDIA SOLUTIONS LIMITED,558337,Unclassified Trade,BROADCASTING SERVICES
SHEFFIELD COMMUNITY NETWORK,9120,OTHER AGENCIES,2012-03-22,3230871,ERS INVOICE64835,11343.96,COMMEDIA SHEFFIELD,503024,Facilities Management,ADVERTISING - MEDIA
SHEFFIELD COMMUNITY NETWORK,9120,OTHER AGENCIES,2012-03-22,3230873,ERS INVOICE64837,1879.62,SERO CONSULTING LTD,434360,Consultancy,BUSINESS & MANAGEMENT CONSULTA
DISCETIONARY HOUSING PAYMENTS,9480,RENT ALLOWANCE BACS,2012-03-22,3230875,ERS INVOICE64839,643.87,REDACTED PERSONAL DATA,566225,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
CONTRACT PROVIDER 2011/12,9120,OTHER AGENCIES,2012-03-22,3188594,1112/094,821.00,GLEADLESS VALLEY COMMUNITY FORUM,394371,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
FAMILY & COMM MANAGEMENT,8440,FEE EXPENSES,2012-03-22,3188776,19933,4425.00,HEATERS WHOLESALE LIMITED,561969,Building Construction Materials,HEATING EQUIPMENT - SALES & SE
PURCHASING LEARNING DISABILITI,8350,MISCELLANEOUS EXPENSES,2012-03-22,3192093,NCL061211-3,1189.30,REDACTED PERSONAL DATA,371029,Social Community Care,CHILDCARE SERVICES
PURCHASING LEARNING DISABILITI,8350,MISCELLANEOUS EXPENSES,2012-03-22,3192094,NCL111211-4,679.60,REDACTED PERSONAL DATA,371029,Social Community Care,CHILDCARE SERVICES
PURCHASING LEARNING DISABILITI,8350,MISCELLANEOUS EXPENSES,2012-03-22,3192095,NCL061211-2,1189.30,REDACTED PERSONAL DATA,371029,Social Community Care,CHILDCARE SERVICES
PURCHASING LEARNING DISABILITI,8350,MISCELLANEOUS EXPENSES,2012-03-22,3192096,NCL211111-1,2378.60,REDACTED PERSONAL DATA,371029,Social Community Care,CHILDCARE SERVICES
ATTERCLIFFE TECHNOLOGY PARK,8380,PHOTOCOPYING,2012-03-22,3200758,86797917,1050.54,RICOH UK LIMITED,207962,ICT,OFFICE EQUIPMENT MNFRS & DISTR
MAST STRATEGY,9120,OTHER AGENCIES,2012-03-22,3210475,726,20825.00,SOVA,439114,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
ELECTRIC WORKS BUSINESS CENTRE,8410,GENERAL OFFICE EXPENSES,2012-03-22,3210609,4937,43301.00,CREATIVE SPACE MANAGEMENT LTD (ELECTRIC,464280,Unclassified Trade,PROPERTY & ESTATE MANAGEMENT
ECONOMIC,8460,CONSULTANTS FEES,2012-03-22,3211245,1771,4975.00,PULSE REGENERATION LTD,560754,Consultancy,BUSINESS & MANAGEMENT CONSULTA
MANAGEMENT,8390,STATIONERY,2012-03-22,3214246,SINV00223497,570.98,R A ROBERTS (OFFICE EQUIPMENT) LTD,207777,Furniture,OFFICE FURNITURE & EQUIPMENT
SPORTS EVENTS ADMIN,7140,PUBLIC TRANSPORT COSTS,2012-03-22,3214507,01/3362216,1561.27,CO-OPERATIVE TRAVEL MANAGEMENT,202987,Facilities Management,TRAVEL AGENTS & HOLIDAY COMPAN
SPORTS EVENTS ADMIN,7140,PUBLIC TRANSPORT COSTS,2012-03-22,3214510,01/3362402,1561.27,CO-OPERATIVE TRAVEL MANAGEMENT,202987,Facilities Management,TRAVEL AGENTS & HOLIDAY COMPAN
LEARNING & DEVELOPMT DELIVERY,8440,FEE EXPENSES,2012-03-22,3217627,255325,825.00,ILM,438305,Human Resources,INSTITUTES - PROFESSIONAL
LEARNING & DEVELOPMT DELIVERY,8440,FEE EXPENSES,2012-03-22,3217820,255360,584.00,ILM,438305,Human Resources,INSTITUTES - PROFESSIONAL
LEARNING & DEVELOPMT DELIVERY,8440,FEE EXPENSES,2012-03-22,3217823,255332,525.00,ILM,438305,Human Resources,INSTITUTES - PROFESSIONAL
IS DEVELOPMENT,8620,COMPUTER & HARDWARE PURCHASES,2012-03-22,3218314,1118770/3CREDITS,44237.54,BT GLOBAL SERVICES,372881,ICT,TELECOMMUNICATION SERVICES
HOUSING SOLUTIONS ADMIN,8470,LEGAL FEES,2012-03-22,3218467,112364,1000.00,GENEVIEVE SCREECHE-POWELL,474646,Legal Services,BARRISTERS
EP EAST,1157,DWELLINGS MAIN CONTRACT,2012-03-22,3218881,39828,26250.00,SECURITY SURVEILANCE SYSTEMS LTD,531684,Facilities Management,SECURITY EQUIPMENT INSTALLERS
CONTRACT PROVIDER 2011/12,9120,OTHER AGENCIES,2012-03-22,3219966,40970,525.00,FLOWER ESTATE FAMILY ACTION (GROUP A/C),418616,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
OUT OF HOURS SERVICE,8550,OTHER SERVICES,2012-03-22,3223498,40553,24981.33,SOUTH YORKSHIRE POLICE,301616,Unclassified Non Trade,POLICE
CHANCET WOOD,8010,EQUIPMENT PURCHASE AND REPAIR,2012-03-22,3223895,SI/19763,1594.00,PINEAPPLE CONTRACTS,435009,Furniture,FURNISHERS
ECAMPUS,8550,OTHER SERVICES,2012-03-22,3223905,961284,9978.71,GVA GRIMLEY LTD,521044,Consultancy,PLANNING SUPERVISORS
MANAGEMENT,8570,POSTAGE & DELIVERY,2012-03-22,3224005,80025520,5142.42,DX NETWORK SERVICES LTD,532422,Mail Services,COURIER & MESSENGER SERVICES
LOCAL LAND CHARGES,8570,POSTAGE & DELIVERY,2012-03-22,3224005,80025520,571.38,DX NETWORK SERVICES LTD,532422,Mail Services,COURIER & MESSENGER SERVICES
BOOKS & OTHER MATERIALS,8080,LIBRARY MATERIALS,2012-03-22,3225130,1457267,1202.78,BERTRAM LIBRARY SERVICES,418929,Education,EDUCATIONAL EQUIPMENT & SUPPLI
COMPLAINTS,8460,CONSULTANTS FEES,2012-03-22,3225972,211169,2815.37,VOICE,328689,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
CREMATORIA,6020,REPAIRS AND MTCE - PROGRAMMED,2012-03-22,3226061,1248,642.90,FURNACE CONSTRUCTION CREMATORS LIMITED,204974,Cemetery & Crematorium,FURNACES
CREATIVE SERVICES,9120,OTHER AGENCIES,2012-03-22,3226336,35591,19074.29,GARNETT DICKINSON PRINT LTD,532885,Facilities Management,PRINTERS
CREATIVE SERVICES,9120,OTHER AGENCIES,2012-03-22,3226772,61471,1845.00,WHITESPRINT GROUP LIMITED,202894,Facilities Management,PRINTERS
CREATIVE SERVICES,9120,OTHER AGENCIES,2012-03-22,3226810,61273,658.00,WHITESPRINT GROUP LIMITED,202894,Facilities Management,PRINTERS
CREATIVE SERVICES,9120,OTHER AGENCIES,2012-03-22,3226811,61272,677.60,WHITESPRINT GROUP LIMITED,202894,Facilities Management,PRINTERS
BUSINESS SUPPORT,8370,PRINTING,2012-03-22,3226855,39089,2450.00,MHG SUPPLIES,474437,Stationery,STATIONERY SUPPLIERS
TOP UP SWIMMING,8060,MATERIALS AND SUPPLIES GENERAL,2012-03-22,3226865,42075,951.30,CEETEX (LEISURE) LIMITED,455640,Sports & Playground,SPORTS EQUIPMENT MNFRS & DISTR
LEARN TO SWIM,8440,FEE EXPENSES,2012-03-22,3226932,MGH15,3500.00,CITY OF SHEFFIELD SWIM SQUAD,316968,Leisure Services,SPORTS CLUBS & ASSOCIATIONS
LEARN TO SWIM,8440,FEE EXPENSES,2012-03-22,3226933,MGH16,6500.00,CITY OF SHEFFIELD SWIM SQUAD,316968,Leisure Services,SPORTS CLUBS & ASSOCIATIONS
CONTRACT PROVIDER 2011/12,9120,OTHER AGENCIES,2012-03-22,3227260,INV000967,1200.00,FIRSHILL COMMUNITY PRIMARY SCHOOL PTA,539266,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
STOCKSBRIDGE,1161,NC&A MAIN CONTRACT,2012-03-22,3227267,892,238932.55,SHEFFIELD LEP LTD,482230,Unclassified Non Trade,LOCAL GOVERNMENT
SENSORY VISION,8040,LEARNING RESOURCES,2012-03-22,3227353,160745934,554.91,OXFORD UNIVERSITY PRESS BOOKSHOP,524433,Education,BOOKSELLERS
HR ADMINISTRATION,8100,RECHARGEABLE PURCHASES,2012-03-22,3227377,TARINV/15137312,1655.50,TIMES EDUCATIONAL SUPPLEMENT,297123,Education,NEWSPAPER & MAGAZINE PUBLISHER
BRADFIELD,1161,NC&A MAIN CONTRACT,2012-03-22,3227568,6,200000.00,VINCI EDUCATION (BRADFIELD) LTD,558531,Construction,CONSTRUCTION CONTRACTORS - GEN
ESTATE SERVICES,6090,TIPPING COSTS,2012-03-22,3227761,40688/1,1748.92,R FLETCHER WASTE DISPOSAL LTD,473104,Environmental Services,WASTE DISPOSAL SERVICES
CONTACT CONTRACTS,9280,CONTACT,2012-03-22,3227820,4973,6901.25,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
CONTACT CONTRACTS,9280,CONTACT,2012-03-22,3227822,4972,1403.41,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
CONTACT CONTRACTS,9280,CONTACT,2012-03-22,3227826,4971,1333.75,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
COMPLAINTS,8460,CONSULTANTS FEES,2012-03-22,3227835,211168,1276.74,VOICE,328689,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
CONTRACT PROVIDER 2011/12,9120,OTHER AGENCIES,2012-03-22,3227863,40912,1920.00,SOUTHEY DEVELOPMENT FORUM,422647,Unclassified Non Trade,SCHOOLS - LOCAL AUTHORITY
SOUTH WEST RANGERS,5750,TRAINING EXPENDITURE,2012-03-22,3227996,TR2106,650.00,LOCAL SOLUTIONS,565404,Human Resources,TRAINING SERVICES
CONTRACT PROVIDER 2011/12,9120,OTHER AGENCIES,2012-03-22,3228050,MAKATON/12/03,570.00,PRE SCHOOL LEARNING ALLIANCE,339062,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SCHOOL SWIMMING SERVICE,6280,HIRE OF PREMISES,2012-03-22,3228095,1703,1200.00,UPPERTHORPE HEALTHY LIVING CENTRE,327429,Unclassified Non Trade,COMMUNITY CENTRES
CREATIVE SERVICES,9120,OTHER AGENCIES,2012-03-22,3228135,1699,589.00,NEW LEAF SIGN & DESIGN LTD,549524,Facilities Management,SIGN & POSTER WRITERS
CREATIVE SERVICES,9120,OTHER AGENCIES,2012-03-22,3228138,1697,6560.84,NEW LEAF SIGN & DESIGN LTD,549524,Facilities Management,SIGN & POSTER WRITERS
PURCHASING & PAYMENTS TEAM,7020,VEHICLE FUEL COSTS,2012-03-22,3228251,1018093187,5507.73,ALLSTAR BUSINESS SOLUTIONS LTD,444333,Vehicles Not Buses,CAR & TRUCK LEASING & CONTRACT
BUSINESS SUPPORT,8370,PRINTING,2012-03-22,3228288,SINV00225519,682.34,R A ROBERTS (OFFICE EQUIPMENT) LTD,207777,Furniture,OFFICE FURNITURE & EQUIPMENT
ESTATE SERVICES,6090,TIPPING COSTS,2012-03-22,3228293,40853/1,4831.44,R FLETCHER WASTE DISPOSAL LTD,473104,Environmental Services,WASTE DISPOSAL SERVICES
SOUTH WEST RANGERS,5750,TRAINING EXPENDITURE,2012-03-22,3228563,TR2109,650.00,LOCAL SOLUTIONS,565404,Human Resources,TRAINING SERVICES
SOUTH WEST RANGERS,5750,TRAINING EXPENDITURE,2012-03-22,3228564,TR2095,650.00,LOCAL SOLUTIONS,565404,Human Resources,TRAINING SERVICES
LEARN TO SWIM,6280,HIRE OF PREMISES,2012-03-22,3228570,DW21/12,2000.00,CHAPELTOWN POOL,321343,Leisure Services,SWIMMING POOLS - PUBLIC
SCHOOL SWIMMING SERVICE,6280,HIRE OF PREMISES,2012-03-22,3228571,DE22/12,1440.00,CHAPELTOWN POOL,321343,Leisure Services,SWIMMING POOLS - PUBLIC
SANCTUARY SCHEME,8060,MATERIALS AND SUPPLIES GENERAL,2012-03-22,3228614,SI12001735,1425.00,SOLON SECURITY LTD,348077,Facilities Management,SECURITY EQUIPMENT
SUPPORT FOR TARGETED AND VULN,8440,FEE EXPENSES,2012-03-22,3228958,5100098,1000.00,SHIREBROOK ACADEMY,565292,Unclassified Non Trade,SCHOOLS - LOCAL AUTHORITY
TRANSFORMATION TEAM,8460,CONSULTANTS FEES,2012-03-22,3229114,5264444,900.00,MICHAEL PAGE UK LIMITED,347153,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
AIR QUALITY,8010,EQUIPMENT PURCHASE AND REPAIR,2012-03-22,3229726,12054,509.22,SYAQS,528440,Environmental Services,"TESTING, INSPECTION & CALIBRAT"
MANAGEMENT TEAM LD,8350,MISCELLANEOUS EXPENSES,2012-03-22,3229735,2012008,750.00,TRICIA NICOLL CONSULTING,565379,Consultancy,BUSINESS & MANAGEMENT CONSULTA
SWAN COMMISSIONED,1147,DEMOLITION,2012-03-22,3229748,79644,5630.00,HAGUE PLANT LTD,205330,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
EDUCATIONAL PSYCHOLOGY,8040,LEARNING RESOURCES,2012-03-22,3229764,62332078HDI,583.50,PEARSON EDUCATION LTD,564747,Education,BOOKSELLERS
MINOR ADAPTATIONS,6030,REPAIRS AND MTCE - RESPONSIVE,2012-03-22,3229806,3841,500.00,T & T CONSTRUCTION,208772,Construction,CONSTRUCTION CONTRACTORS - GEN
DH - UTILITIES,1157,DWELLINGS MAIN CONTRACT,2012-03-22,3229905,ISG/SERV/022/11,1002.24,TELSTAR SECURITY,299814,Facilities Management,SECURITY EQUIPMENT
HRA CLEARED SITES,8350,MISCELLANEOUS EXPENSES,2012-03-22,3229920,3193,13396.00,GREEN ESTATE LTD,388189,Environmental Services,WASTE DISPOSAL SERVICES
SCP TEAM BUDGET,8440,FEE EXPENSES,2012-03-22,3229961,40403,6392.17,SOUTH YORKSHIRE POLICE,327878,Unclassified Non Trade,POLICE
SCHOOLS ACCESS INITIATIVE,1182,PURCHASE OF VEHICLES,2012-03-22,3230008,INV-054178,2757.50,SIGHT AND SOUND TECHNOLOGY,383150,ICT,COMPUTER SYSTEMS & SOFTWARE (S
CENTRAL CA SITE IMPRVMTS,8060,MATERIALS AND SUPPLIES GENERAL,2012-03-22,3230027,24535,500.00,EARTH ANCHORS LTD,204563,Highway Equipment and Materials,SEATING MANUFACTURERS
HRA CLEARED SITES,8350,MISCELLANEOUS EXPENSES,2012-03-22,3230037,3290,2540.00,GREEN ESTATE LTD,388189,Environmental Services,WASTE DISPOSAL SERVICES
HRA CLEARED SITES,8350,MISCELLANEOUS EXPENSES,2012-03-22,3230038,3289,11700.00,GREEN ESTATE LTD,388189,Environmental Services,WASTE DISPOSAL SERVICES
HRA CLEARED SITES,8350,MISCELLANEOUS EXPENSES,2012-03-22,3230040,3282,3507.00,GREEN ESTATE LTD,388189,Environmental Services,WASTE DISPOSAL SERVICES
HRA CLEARED SITES,8350,MISCELLANEOUS EXPENSES,2012-03-22,3230041,3240,37660.00,GREEN ESTATE LTD,388189,Environmental Services,WASTE DISPOSAL SERVICES
HRA CLEARED SITES,8350,MISCELLANEOUS EXPENSES,2012-03-22,3230042,3239,3395.00,GREEN ESTATE LTD,388189,Environmental Services,WASTE DISPOSAL SERVICES
HRA CLEARED SITES,8350,MISCELLANEOUS EXPENSES,2012-03-22,3230043,3236,1659.99,GREEN ESTATE LTD,388189,Environmental Services,WASTE DISPOSAL SERVICES
HRA CLEARED SITES,8350,MISCELLANEOUS EXPENSES,2012-03-22,3230044,3235,16250.00,GREEN ESTATE LTD,388189,Environmental Services,WASTE DISPOSAL SERVICES
HRA CLEARED SITES,8350,MISCELLANEOUS EXPENSES,2012-03-22,3230045,3234,3920.50,GREEN ESTATE LTD,388189,Environmental Services,WASTE DISPOSAL SERVICES
HRA CLEARED SITES,8350,MISCELLANEOUS EXPENSES,2012-03-22,3230047,3194,4779.60,GREEN ESTATE LTD,388189,Environmental Services,WASTE DISPOSAL SERVICES
SENSORY VISION,8040,LEARNING RESOURCES,2012-03-22,3230054,62420937HDI,784.75,PEARSON EDUCATION LTD,564747,Education,BOOKSELLERS
FUTURE SHAPE-LEARNING,8440,FEE EXPENSES,2012-03-22,3230069,SC012,2472.80,SURF TIME LTD,549460,Consultancy,COMPUTER CONSULTANTS
MYRTLE SPRINGS LEISURE CENTRE,1161,NC&A MAIN CONTRACT,2012-03-22,3230197,ED02905/9,15130.00,ILLINGWORTH AND GREGORY LTD,543532,Construction,JOINERS & CARPENTERS
CREATIVE SERVICES,9120,OTHER AGENCIES,2012-03-22,3230204,18142,2866.00,P & N CORPORATE MEDIA LTD,308965,Facilities Management,DESIGNERS - GRAPHIC
CREATIVE SERVICES,9120,OTHER AGENCIES,2012-03-22,3230205,18144,700.00,P & N CORPORATE MEDIA LTD,308965,Facilities Management,DESIGNERS - GRAPHIC
SEN PUPIL PLACEMENTS - EDUCAT,9050,OTHER LOCAL AUTHORITIES,2012-03-22,3230208,4600043393,3070.00,LANCASHIRE COUNTY COUNCIL,325620,Unclassified Non Trade,LOCAL GOVERNMENT
SEN PUPIL PLACEMENTS - EDUCAT,9050,OTHER LOCAL AUTHORITIES,2012-03-22,3230209,4600043396,10766.00,LANCASHIRE COUNTY COUNCIL,325620,Unclassified Non Trade,LOCAL GOVERNMENT
NOT SCHOOL,8440,FEE EXPENSES,2012-03-22,3230212,2884,1648.25,INCLUSION TRUST,466185,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
NOT SCHOOL,8440,FEE EXPENSES,2012-03-22,3230214,2893,1000.00,INCLUSION TRUST,466185,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
BOOKS & OTHER MATERIALS,8080,LIBRARY MATERIALS,2012-03-22,3230238,SLS/82078250,1266.05,REMPLOY LIMITED,487220,Furniture,FURNITURE MNFRS - HOME & OFFIC
SECURE PLACEMENTS,9270,SECURE PLACEMENTS - REMAND,2012-03-22,3230433,91046556,998.35,NOTTINGHAMSHIRE COUNTY COUNCIL,319093,Unclassified Non Trade,LOCAL GOVERNMENT
SH GENERAL,8600,MOBILE TELEPHONES,2012-03-22,3230436,930802,891.08,CHIEF EXECUTIVE DIRECTORATE (HOMES),402954,Unclassified Non Trade,LOCAL GOVERNMENT
HERITAGE WOODLANDS,8260,WOODLAND DEVELOPMENT EXPENSES,2012-03-22,3230450,1922,2450.00,CHARLESWORTH TREE SURGERY,425383,Environmental Services,TREE WORK & FORESTRY SERVICES
BUSINESS TRANSFORMATION TEAM,8550,OTHER SERVICES,2012-03-22,3230461,271,6475.00,SHEFFIELD ENTERPRISE AGENCY LTD,481146,Unclassified Non Trade,BUSINESS ENTERPRISE AGENCIES
BIS TELECOMMS,5750,TRAINING EXPENDITURE,2012-03-22,3230480,IN00528779,1760.00,HAPPY COMPUTERS LTD,535359,Human Resources,COMPUTER TRAINING
NORTH OPEN SPACE MAINTENANCE,6370,GROUNDS MTCE AND ARBORICULTURE,2012-03-22,3230483,134,1657.47,RHINEGOLD GARDEN CENTRE,526789,Horticultural,GARDEN CENTRES & NURSERIES
LACES,8440,FEE EXPENSES,2012-03-22,3230484,8057,1000.00,MEADOWHALL CENTRE LTD,318357,Unclassified Trade,SHOPPING CENTRES
CORONIAL SERVICES,8440,TOXICOLOGY FEES,2012-03-22,3230502,4000309804,5833.33,SHEFFIELD TEACHING HOSPITALS NHS TRUST,299675,Unclassified Non Trade,HOSPITALS
PFI CONTRIBUTIONS,4460,RECHARGES,2012-03-22,3230537,900,164952.72,SHEFFIELD LEP LTD,482230,Unclassified Non Trade,LOCAL GOVERNMENT
OWLER BROOK PCP,1194,OTHER FEES,2012-03-22,3230539,673,4227.00,PYRAMID SCHOOLS (SHEFFIELD) LTD,324404,Financial Services,LEASING SERVICES
OWLER BROOK PCP,1194,OTHER FEES,2012-03-22,3230540,671,65000.00,PYRAMID SCHOOLS (SHEFFIELD) LTD,324404,Financial Services,LEASING SERVICES
INSULATION,1194,OTHER FEES,2012-03-22,3230601,NH02431/34,33100.00,CARILLION HOME SERVICES LTD,512915,Construction,INSULATION INSTALLERS
LOVELLS ALMO INVESTMENT WORK,1157,DWELLINGS MAIN CONTRACT,2012-03-22,3230604,HG00584/86,160000.00,LOVELL PARTNERSHIPS LTD,344162,Construction,HOUSE BUILDERS
KIER ALMO INVESTMENT WORK,1157,DWELLINGS MAIN CONTRACT,2012-03-22,3230610,SH03274/9,906952.63,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
EP DOOR ENTRY WORKS,1161,NC&A MAIN CONTRACT,2012-03-22,3230619,SH02430/8,252900.00,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
DH COMMUNITY HEATING,1161,NC&A MAIN CONTRACT,2012-03-22,3230622,SH03251/14,196900.00,LOVELL PARTNERSHIPS LTD,344162,Construction,HOUSE BUILDERS
LANSDOWNE AND HANOVER CLADDING,1161,NC&A MAIN CONTRACT,2012-03-22,3230627,SH03083/10,592300.00,APOLLO PROPERTY SERVICES GROUP,551467,Construction,BUILDERS
CREATIVE SERVICES,9120,OTHER AGENCIES,2012-03-22,3230805,18189,1810.00,P & N CORPORATE MEDIA LTD,308965,Facilities Management,DESIGNERS - GRAPHIC
CREATIVE SERVICES,9120,OTHER AGENCIES,2012-03-22,3230813,200560,905.00,B AND B PRESS (PARKGATE) LTD,203168,Facilities Management,PRINTERS
