Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708185,281678 20140918 47620,1076.00,REDACTED PERSONAL DATA,533541,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708187,284355 20140918 47620,2027.46,REDACTED PERSONAL DATA,515224,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-09-19,3708188,284855 20140918 47620,320.90,REDACTED PERSONAL DATA,519590,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708189,286117 20140918 47620,367.80,REDACTED PERSONAL DATA,571619,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708190,286786 20140918 47620,335.10,REDACTED PERSONAL DATA,518761,,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-09-19,3708191,28798 20140918 47620,320.90,REDACTED PERSONAL DATA,456399,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708192,289356 20140918 47620,381.70,REDACTED PERSONAL DATA,529812,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708193,293467 20140918 47620,311.46,REDACTED PERSONAL DATA,594799,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708195,294439 20140918 47620,414.70,REDACTED PERSONAL DATA,567626,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708196,29473 20140918 47620,969.70,REDACTED PERSONAL DATA,557434,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-09-19,3708197,294818 20140918 47620,320.90,REDACTED PERSONAL DATA,522818,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708198,294952 20140918 47620,678.00,REDACTED PERSONAL DATA,541183,,ADOPTION & FOSTERING
ADOPTION SERVICE,9270,ADOPTION ALLOWANCES,2014-09-19,3708199,295330 20140918 47620,459.64,REDACTED PERSONAL DATA,539221,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708199,295330 20140918 47620,614.00,REDACTED PERSONAL DATA,539221,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708201,296922 20140918 47620,614.00,REDACTED PERSONAL DATA,537564,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708202,297028 20140918 47620,614.00,REDACTED PERSONAL DATA,543572,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708203,297215 20140918 47620,633.60,REDACTED PERSONAL DATA,539395,,HOME CARE SERVICES
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708204,298645 20140918 47620,320.90,REDACTED PERSONAL DATA,538802,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708205,122743 20140918 47620,1989.80,REDACTED PERSONAL DATA,502731,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708206,299457 20140918 47620,414.00,REDACTED PERSONAL DATA,573239,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708208,300505 20140918 47620,718.00,REDACTED PERSONAL DATA,542947,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708209,300699 20140918 47620,320.90,REDACTED PERSONAL DATA,527195,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708212,300994 20140918 47620,438.00,REDACTED PERSONAL DATA,538414,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-09-19,3708214,301894 20140918 47620,395.65,REDACTED PERSONAL DATA,532329,,HOME CARE SERVICES
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708218,302804 20140918 47620,964.71,REDACTED PERSONAL DATA,599361,,ADOPTION & FOSTERING
CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2014-09-19,3708219,302903 20140918 47620,794.50,REDACTED PERSONAL DATA,587848,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708221,305613 20140918 47620,788.48,REDACTED PERSONAL DATA,595648,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708223,306211 20140918 47620,414.00,REDACTED PERSONAL DATA,576904,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-09-19,3708224,306248 20140918 47620,428.60,REDACTED PERSONAL DATA,559051,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708230,314218 20140918 47620,274.62,REDACTED PERSONAL DATA,556873,,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-09-19,3708232,315061 20140918 47620,381.70,REDACTED PERSONAL DATA,553535,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-09-19,3708233,316551 20140918 47620,297.56,REDACTED PERSONAL DATA,562761,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708234,316839 20140918 47620,1076.00,REDACTED PERSONAL DATA,547793,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708237,319658 20140918 47620,1343.59,REDACTED PERSONAL DATA,547113,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708238,123178 20140918 47620,2628.45,REDACTED PERSONAL DATA,368216,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708239,31985 20140918 47620,718.00,REDACTED PERSONAL DATA,379040,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708242,325419 20140918 47620,678.00,REDACTED PERSONAL DATA,549674,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708243,327512 20140918 47620,334.80,REDACTED PERSONAL DATA,537882,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708245,329424 20140918 47620,3918.00,REDACTED PERSONAL DATA,549814,,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-09-19,3708246,331530 20140918 47620,311.46,REDACTED PERSONAL DATA,594395,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708247,332414 20140918 47620,488.30,REDACTED PERSONAL DATA,547157,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708248,332665 20140918 47620,614.00,REDACTED PERSONAL DATA,556392,,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-09-19,3708249,124262 20140918 47620,367.80,REDACTED PERSONAL DATA,554211,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708251,333412 20140918 47620,367.80,REDACTED PERSONAL DATA,588691,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-09-19,3708252,334411 20140918 47620,367.80,REDACTED PERSONAL DATA,551220,,ADOPTION & FOSTERING
SECURE PLACEMENTS,9270,IN-HOUSE FOSTERING,2014-09-19,3708253,334536 20140918 47620,250.00,REDACTED PERSONAL DATA,583398,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708253,334536 20140918 47620,798.00,REDACTED PERSONAL DATA,583398,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708256,3369 20140918 47620,878.00,REDACTED PERSONAL DATA,332891,,ADOPTION & FOSTERING
SECURE PLACEMENTS,9270,IN-HOUSE FOSTERING,2014-09-19,3708258,337743 20140918 47620,250.00,REDACTED PERSONAL DATA,594797,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708258,337743 20140918 47620,339.43,REDACTED PERSONAL DATA,594797,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708259,337973 20140918 47620,438.00,REDACTED PERSONAL DATA,587243,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-09-19,3708262,339665 20140918 47620,274.22,REDACTED PERSONAL DATA,588257,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-09-19,3708264,340620 20140918 47620,464.96,REDACTED PERSONAL DATA,547584,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-09-19,3708267,341579 20140918 47620,320.90,REDACTED PERSONAL DATA,568462,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-09-19,3708269,344301 20140918 47620,297.56,REDACTED PERSONAL DATA,577066,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708272,346408 20140918 47620,320.90,REDACTED PERSONAL DATA,547388,Social Community Care,CAREFIRST DIRECT PAYMENTS
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708274,347962 20140918 47620,638.00,REDACTED PERSONAL DATA,481084,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708275,348102 20140918 47620,578.00,REDACTED PERSONAL DATA,565231,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708276,350380 20140918 47620,614.00,REDACTED PERSONAL DATA,566213,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-09-19,3708277,350761 20140918 47620,320.90,REDACTED PERSONAL DATA,581666,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708281,351763 20140918 47620,419.90,REDACTED PERSONAL DATA,549781,,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-09-19,3708283,127040 20140918 47620,414.70,REDACTED PERSONAL DATA,395096,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708284,352400 20140918 47620,1052.00,REDACTED PERSONAL DATA,555126,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708285,352681 20140918 47620,798.00,REDACTED PERSONAL DATA,565043,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708286,353554 20140918 47620,886.00,REDACTED PERSONAL DATA,576661,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708287,35508 20140918 47620,1052.00,REDACTED PERSONAL DATA,562193,,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-09-19,3708288,355552 20140918 47620,311.46,REDACTED PERSONAL DATA,557105,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-09-19,3708291,358711 20140918 47620,317.52,REDACTED PERSONAL DATA,554080,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708292,359338 20140918 47620,297.56,REDACTED PERSONAL DATA,590443,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708293,359958 20140918 47620,274.22,REDACTED PERSONAL DATA,562739,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708295,361196 20140918 47620,450.54,REDACTED PERSONAL DATA,565114,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708297,362387 20140918 47620,1068.00,REDACTED PERSONAL DATA,565738,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-09-19,3708298,3633 20140918 47620,414.70,REDACTED PERSONAL DATA,528934,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708299,36362 20140918 47620,370.00,REDACTED PERSONAL DATA,338824,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708302,37330 20140918 47620,1246.00,REDACTED PERSONAL DATA,553309,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708305,12742 20140918 47620,598.00,REDACTED PERSONAL DATA,333561,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708307,378819 20140918 47620,438.00,REDACTED PERSONAL DATA,585236,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-09-19,3708308,379003 20140918 47620,334.80,REDACTED PERSONAL DATA,555214,,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-09-19,3708309,380080 20140918 47620,632.36,REDACTED PERSONAL DATA,577485,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708311,382409 20140918 47620,558.00,REDACTED PERSONAL DATA,569060,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708312,38284 20140918 47620,1076.00,REDACTED PERSONAL DATA,437897,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708314,387087 20140918 47620,598.00,REDACTED PERSONAL DATA,562889,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708315,387343 20140918 47620,457.15,REDACTED PERSONAL DATA,565260,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708316,127476 20140918 47620,678.00,REDACTED PERSONAL DATA,394621,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708317,388616 20140918 47620,614.00,REDACTED PERSONAL DATA,566168,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-09-19,3708319,38953 20140918 47620,268.10,REDACTED PERSONAL DATA,332995,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708320,394220 20140918 47620,734.00,REDACTED PERSONAL DATA,566818,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708323,39742 20140918 47620,1276.00,REDACTED PERSONAL DATA,333115,,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-09-19,3708325,400140 20140918 47620,367.80,REDACTED PERSONAL DATA,566433,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708327,127884 20140918 47620,1466.00,REDACTED PERSONAL DATA,382392,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-09-19,3708328,40645 20140918 47620,414.70,REDACTED PERSONAL DATA,371954,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708329,407128 20140918 47620,320.90,REDACTED PERSONAL DATA,558349,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708331,409960 20140918 47620,464.96,REDACTED PERSONAL DATA,563376,,CHILDMINDERS
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-09-19,3708336,425940 20140918 47620,427.61,REDACTED PERSONAL DATA,561064,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708337,427475 20140918 47620,370.00,REDACTED PERSONAL DATA,569417,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708338,128440 20140918 47620,670.14,REDACTED PERSONAL DATA,545489,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708340,429366 20140918 47620,1497.43,REDACTED PERSONAL DATA,571963,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708343,433792 20140918 47620,421.60,REDACTED PERSONAL DATA,585496,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708344,4340 20140918 47620,604.56,REDACTED PERSONAL DATA,338749,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708345,434620 20140918 47620,578.00,REDACTED PERSONAL DATA,582979,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708346,436393 20140918 47620,582.10,REDACTED PERSONAL DATA,563363,,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-09-19,3708348,437427 20140918 47620,381.70,REDACTED PERSONAL DATA,572826,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708351,44274 20140918 47620,418.00,REDACTED PERSONAL DATA,394348,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708352,443087 20140918 47620,268.58,REDACTED PERSONAL DATA,584260,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708354,450550 20140918 47620,438.00,REDACTED PERSONAL DATA,576268,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-09-19,3708355,451118 20140918 47620,297.56,REDACTED PERSONAL DATA,570728,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708357,454875 20140918 47620,513.48,REDACTED PERSONAL DATA,567381,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SECURE PLACEMENTS,9270,IN-HOUSE FOSTERING,2014-09-19,3708358,455027 20140918 47620,250.00,REDACTED PERSONAL DATA,574529,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708359,455183 20140918 47620,614.00,REDACTED PERSONAL DATA,571978,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708361,456709 20140918 47620,644.03,REDACTED PERSONAL DATA,576070,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708363,457513 20140918 47620,438.00,REDACTED PERSONAL DATA,577013,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708364,459248 20140918 47620,414.00,REDACTED PERSONAL DATA,575917,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708365,459275 20140918 47620,367.80,REDACTED PERSONAL DATA,566036,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708366,459409 20140918 47620,678.00,REDACTED PERSONAL DATA,576176,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708367,460252 20140918 47620,798.00,REDACTED PERSONAL DATA,576214,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708369,464651 20140918 47620,297.56,REDACTED PERSONAL DATA,571109,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708373,471074 20140918 47620,1046.00,REDACTED PERSONAL DATA,580302,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708378,476648 20140918 47620,1076.00,REDACTED PERSONAL DATA,576280,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-09-19,3708379,48065 20140918 47620,428.90,REDACTED PERSONAL DATA,395681,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708384,493927 20140918 47620,297.86,REDACTED PERSONAL DATA,576673,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708386,496947 20140918 47620,467.90,REDACTED PERSONAL DATA,576269,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708390,499407 20140918 47620,1105.45,REDACTED PERSONAL DATA,580598,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708391,499747 20140918 47620,886.00,REDACTED PERSONAL DATA,581595,,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-09-19,3708392,49985 20140918 47620,320.90,REDACTED PERSONAL DATA,542605,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-09-19,3708393,103518 20140918 47620,295.20,REDACTED PERSONAL DATA,333229,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-09-19,3708394,13072 20140918 47620,468.50,REDACTED PERSONAL DATA,338873,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-09-19,3708395,50094 20140918 47620,459.36,REDACTED PERSONAL DATA,458647,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708398,504327 20140918 47620,414.00,REDACTED PERSONAL DATA,587413,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708401,508138 20140918 47620,598.00,REDACTED PERSONAL DATA,582417,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708402,511208 20140918 47620,320.90,REDACTED PERSONAL DATA,572170,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708403,511527 20140918 47620,464.96,REDACTED PERSONAL DATA,586597,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-09-19,3708404,511587 20140918 47620,2535.44,REDACTED PERSONAL DATA,573445,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708406,51194 20140918 47620,529.36,REDACTED PERSONAL DATA,371952,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708407,514147 20140918 47620,288.12,REDACTED PERSONAL DATA,571621,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708408,52188 20140918 47620,1196.00,REDACTED PERSONAL DATA,395410,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708409,5232 20140918 47620,1396.00,REDACTED PERSONAL DATA,333284,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708410,524167 20140918 47620,846.00,REDACTED PERSONAL DATA,582508,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-09-19,3708413,53466 20140918 47620,414.70,REDACTED PERSONAL DATA,516788,,ADOPTION & FOSTERING
SECURE PLACEMENTS,9270,IN-HOUSE FOSTERING,2014-09-19,3708414,535147 20140918 47620,250.00,REDACTED PERSONAL DATA,580833,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-09-19,3708414,535147 20140918 47620,370.71,REDACTED PERSONAL DATA,580833,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-09-19,3708415,538547 20140918 47620,297.56,REDACTED PERSONAL DATA,572240,,ADOPTION & FOSTERING
