Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
RESPONSIVE HM&E,6030,REPAIRS AND MTCE - RESPONSIVE,2014-06-09,3655138,2572,2445.09,NEW CHANNELS TECHNOLOGY LTD,207092,,SATELLITE TELEVISION - EQUIPME
COMMUNITY WELL BEING PROGRAMME,9030,HEALTH,2014-06-09,3655205,SOARCO/1406,4245.00,SOAR COMMUNITY,581261,,PUBLIC HEALTH SUPPLIERS
COMMUNITY WELL BEING PROGRAMME,9030,HEALTH,2014-06-09,3655207,SOARCO/1407,3145.00,SOAR COMMUNITY,581261,,PUBLIC HEALTH SUPPLIERS
STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2014-06-09,3655214,1854972,282.97,SHEFFIELD NEWSPAPERS LTD,208391,,NEWSPAPER & MAGAZINE PUBLISHER
COMMUNITY WELL BEING PROGRAMME,9030,HEALTH,2014-06-09,3655220,SOARCO/1405,10580.00,SOAR COMMUNITY,581261,,PUBLIC HEALTH SUPPLIERS
ELECTRIC WORKS BUSINESS CENTRE,8410,GENERAL OFFICE EXPENSES,2014-06-09,3655224,1442,5116.61,CREATIVE SPACE MANAGEMENT,519562,,PROPERTY & ESTATE MANAGEMENT
NON CONTRACT TREATMENT COSTS,8060,MATERIALS AND SUPPLIES GENERAL,2014-06-09,3655253,18276,1925.00,HOME HEALTH UK LTD,583481,,PUBLIC HEALTH SUPPLIERS
STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2014-06-09,3655258,1854959,452.75,SHEFFIELD NEWSPAPERS LTD,208391,,NEWSPAPER & MAGAZINE PUBLISHER
STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2014-06-09,3655261,1854929,339.56,SHEFFIELD NEWSPAPERS LTD,208391,,NEWSPAPER & MAGAZINE PUBLISHER
STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2014-06-09,3655264,1854882,424.45,SHEFFIELD NEWSPAPERS LTD,208391,,NEWSPAPER & MAGAZINE PUBLISHER
PROVIDER CONTRACT AUG13-JUL14,9120,OTHER AGENCIES,2014-06-09,3655266,41789,1530.00,DAWAT E ISLAMI,596183,,HALLS FOR HIRE
PROVIDER CONTRACT AUG13-JUL14,9120,OTHER AGENCIES,2014-06-09,3655267,41789,1200.00,DAWAT E ISLAMI,596183,,HALLS FOR HIRE
ELECTRIC WORKS BUSINESS CENTRE,8410,GENERAL OFFICE EXPENSES,2014-06-09,3655316,1451,5116.61,CREATIVE SPACE MANAGEMENT,519562,,PROPERTY & ESTATE MANAGEMENT
PH MENTAL HEALTH,9030,HEALTH,2014-06-09,3655317,11,6037.66,MAAN SOMALI MENTAL HEALTH SHEFFIELD,580721,,PUBLIC HEALTH SUPPLIERS
ADULT SOCIAL CARE PURCHASING,9160,PARTNERSHIP CONTRACTS,2014-06-09,3655594,3076,32615.75,SADACCA LTD,337027,,COMMUNITY CENTRES
HME,6030,REPAIRS TO TENANTED PROPERTIES,2014-06-09,3655598,SSH/CAPPROG/RESP/257/1314,3038.79,TELSTAR SECURITY,299814,,SECURITY EQUIPMENT
LOCALITY 2 SUPPORT STAFF,5610,AGENCY STAFF,2014-06-09,3655658,33899,862.72,CITIZENSHIP FIRST,329379,,CHARITIES & VOLUNTARY ORGANISA
LOCALITY 2 SUPPORT STAFF,5610,AGENCY STAFF,2014-06-09,3655660,33900,431.36,CITIZENSHIP FIRST,329379,,CHARITIES & VOLUNTARY ORGANISA
HME,6030,REPAIRS TO TENANTED PROPERTIES,2014-06-09,3655737,SSH/RESPONSIVE/256/13/14,4272.21,TELSTAR SECURITY,299814,,SECURITY EQUIPMENT
HME,6030,REPAIRS TO TENANTED PROPERTIES,2014-06-09,3655738,SSH/RESPONSIVE/255/13/14,4000.48,TELSTAR SECURITY,299814,,SECURITY EQUIPMENT
COMMUNITY WELL BEING PROGRAMME,9030,HEALTH,2014-06-09,3655802,DWB/06/14/10,3916.00,DARNALL WELL BEING CENTRE LTD,582732,,PUBLIC HEALTH SUPPLIERS
SCHOOL SPORTS,8440,FEE EXPENSES,2014-06-09,3655812,13808A,6947.00,LINBURG TOURING LTD,478437,,COACH HIRE
CLAIMS,8740,PUBLIC LIABILITY,2014-06-09,3655814,412670,30230.64,REDACTED PERSONAL DATA,587858,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SUPPORTED HOUSING,6020,VOID PAINTING INITIATIVE,2014-06-09,3656004,L10515,854,BELL GROUP (LEEDS),441427,,PAINTERS & DECORATORS
SUPPORTED HOUSING,6020,VOID PAINTING INITIATIVE,2014-06-09,3656005,L10514,854,BELL GROUP (LEEDS),441427,,PAINTERS & DECORATORS
SUPPORTED HOUSING,6020,VOID PAINTING INITIATIVE,2014-06-09,3656006,L10513,584,BELL GROUP (LEEDS),441427,,PAINTERS & DECORATORS
SHORT BREAKS FUNDING FOR DISAB,9120,OTHER AGENCIES,2014-06-09,3656030,41792,3750.00,ASPERGERS CHILDREN & CARERS TOGETHER,450501,,CHARITIES & VOLUNTARY ORGANISA
NORTH MAST,8440,FEE EXPENSES,2014-06-09,3656051,16367,258,PYRAMID CARPETS,243612,,CARPETS & RUGS - RETAIL
BIG LOTTERY HEALTH (AGB),9120,OTHER AGENCIES,2014-06-09,3656056,101,5364.64,SHEFFIELD CUBED,581274,,PUBLIC HEALTH SUPPLIERS
COMMUNITY HEALTH CHAMPIONS,9030,HEALTH,2014-06-09,3656057,103,10895.17,SHEFFIELD CUBED,581274,,PUBLIC HEALTH SUPPLIERS
COMMUNITY HEALTH CHAMPIONS PRO,9030,HEALTH,2014-06-09,3656058,102,21163.30,SHEFFIELD CUBED,581274,,PUBLIC HEALTH SUPPLIERS
OLDER PERSONS LIVING,8010,ESTATES EQUIP PURCHASE & REPAI,2014-06-09,3656067,208,445.26,RHINEGOLD GARDEN CENTRE,526789,,GARDEN CENTRES & NURSERIES
GENERAL ADMINISTRATION,8440,FEE EXPENSES,2014-06-09,3656069,25468,3500.00,POWERLEAGUE GROUP LTD,382378,,LEISURE & RECREATION CENTRES
GENERAL ADMINISTRATION,8440,FEE EXPENSES,2014-06-09,3656070,2467,3500.00,POWERLEAGUE GROUP LTD,382378,,LEISURE & RECREATION CENTRES
GATEWAY PROJECT,6210,RENTS,2014-06-09,3656071,41781,1131.20,REDACTED PERSONAL DATA,514570,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
OLDER PERSONS LIVING,8010,ESTATES EQUIP PURCHASE & REPAI,2014-06-09,3656119,217,812.82,RHINEGOLD GARDEN CENTRE,526789,,GARDEN CENTRES & NURSERIES
BRT NORTH,1163,NC&A SUB CONTRACTORS,2014-06-09,3656127,1147447,3537.53,NETWORK RAIL,456510,,RAILWAY EQUIPMENT MNFRS
ACCOMMODATION,6210,RENTS,2014-06-09,3656140,SOARCO/1277,8400.00,SOAR WORKS ENTERPRISE CENTRE,449096,,COMMUNITY NETWORKS
ACCOMMODATION,6210,RENTS,2014-06-09,3656141,ARC1415-23,916.67,STOCKSBRIDGE TOWN COUNCIL,295752,,LOCAL GOVERNMENT
APS - MANOR CENTRE,8540,SECURITY SERVICES,2014-06-09,3656152,INV066977,5189.09,CONSTANT SECURITY SERVICES LIMITED,571090,,SECURITY SERVICES
NEW BANK HOUSE,6020,REPAIRS AND MTCE - PROGRAMMED,2014-06-09,3656194,81705,1152.25,SILVER PRIDE FACILITIES MANAGEMENT LTD.,208319,,CLEANING SERVICES - COMMERCIAL
SERVICE OVERHEADS,6280,HIRE OF PREMISES,2014-06-09,3656438,3032138,560,7 HILLS LEISURE TRUST,566500,,SPORTS GROUND & STADIUM CONTRA
SERVICE OVERHEADS,6280,HIRE OF PREMISES,2014-06-09,3656440,2314,1462.50,WOODVIEW CARE HOME,456477,,NURSING HOMES
SERVICE OVERHEADS,6280,HIRE OF PREMISES,2014-06-09,3656441,2325,1170.00,WOODVIEW CARE HOME,456477,,NURSING HOMES
CLAIMS,8740,PUBLIC LIABILITY,2014-06-09,3656449,1041635,16763.32,WRAGGE & CO LLP,570660,,SOLICITORS MARKETING SERVICES
WEST MAST,8490,TRANSLATN/SIGN/INTERPRET FEES,2014-06-09,3656491,59508,532.5,LANGUAGELINE SOLUTIONS,206348,,TRANSLATORS & INTERPRETERS
CLAIMS,8740,PUBLIC LIABILITY,2014-06-09,3656605,116735,90125.00,CORNERSTONE BARRISTERS,570924,,BARRISTERS
PREMIUMS,8740,PREMIUMS,2014-06-09,3656606,03G038,16839.86,ZURICH MUNICIPAL,418605,,INSURANCE - OTHER
PREMIUMS,8740,PREMIUMS,2014-06-09,3656607,03G038,367429.74,ZURICH MUNICIPAL,418605,,INSURANCE - OTHER
TRANSPORT FLEET MANAGEMENT,8070,STOCKS AND STORES,2014-06-09,3656613,2600012,6351.60,CARLTON FUELS,466741,,FUEL DEALERS
CLAIMS,8470,LEGAL FEES,2014-06-09,3656620,01-14-0023365/1/SHEF03,700,KENNEDYS LAW LLP,543971,,SOLICITORS
CLAIMS,8470,LEGAL FEES,2014-06-09,3656621,01-14-0023330/1/SHEF03,1435.00,KENNEDYS LAW LLP,543971,,SOLICITORS
CLAIMS,8470,LEGAL FEES,2014-06-09,3656622,01-14-0023331/1/SHEF03,950,KENNEDYS LAW LLP,543971,,SOLICITORS
CLAIMS,8470,LEGAL FEES,2014-06-09,3656623,01-14-0024060/1/SHEF03,250,KENNEDYS LAW LLP,543971,,SOLICITORS
CLAIMS,8470,LEGAL FEES,2014-06-09,3656624,01-14-0023359/1/SHEF03,1019.55,KENNEDYS LAW LLP,543971,,SOLICITORS
CLAIMS,8470,LEGAL FEES,2014-06-09,3656625,01-14-0022962/1/SHEF03,661,KENNEDYS LAW LLP,543971,,SOLICITORS
CLAIMS,8470,LEGAL FEES,2014-06-09,3656626,01-14-0022945/1/SHEF03,1553.00,KENNEDYS LAW LLP,543971,,SOLICITORS
CLAIMS,8470,LEGAL FEES,2014-06-09,3656627,01-14-0022963/1/SHEF03,517.5,KENNEDYS LAW LLP,543971,,SOLICITORS
PREMIUMS,8740,PREMIUMS,2014-06-09,3657058,03G038,66667.45,ZURICH MUNICIPAL,418605,,INSURANCE - OTHER
PREMIUMS,8740,PREMIUMS,2014-06-09,3657060,03G038,654202.53,ZURICH MUNICIPAL,418605,,INSURANCE - OTHER
PREMIUMS,8740,PREMIUMS,2014-06-09,3657084,03G038,92818.22,ZURICH MUNICIPAL,418605,,INSURANCE - OTHER
CLAIMS,8470,LEGAL FEES,2014-06-09,3657114,01-14-0023375/1/SHEF03,1100.00,KENNEDYS LAW LLP,543971,,SOLICITORS
CLAIMS,8470,LEGAL FEES,2014-06-09,3657115,01-14-0022970/1/SHE114,628,KENNEDYS LAW LLP,543971,,SOLICITORS
CLAIMS,8470,LEGAL FEES,2014-06-09,3657116,01-14-0023366/1/SHEF03,950,KENNEDYS LAW LLP,543971,,SOLICITORS
CLAIMS,8470,LEGAL FEES,2014-06-09,3657118,01-14-0023105/1/SHEF03,1100.00,KENNEDYS LAW LLP,543971,,SOLICITORS
CLAIMS,8470,LEGAL FEES,2014-06-09,3657121,01-14-0023389/1/SHE114,3375.78,KENNEDYS LAW LLP,543971,,SOLICITORS
CLAIMS,8470,LEGAL FEES,2014-06-09,3657123,01-14-0023474/1/SHE114,270,KENNEDYS LAW LLP,543971,,SOLICITORS
CLAIMS,8470,LEGAL FEES,2014-06-09,3657128,01-14-0022964/1/SHEF03,1790.50,KENNEDYS LAW LLP,543971,,SOLICITORS
CLAIMS,8470,LEGAL FEES,2014-06-09,3657130,01-14-0023367/1/SHEF03,513,KENNEDYS LAW LLP,543971,,SOLICITORS
SUBSTANCE MISUSE (SSCB),9120,OTHER AGENCIES,2014-06-09,3657159,GW014/2014,430.99,LEARN 2,596418,,NURSERIES & CRECHES
PARKS OPS EAST & NORTH EAST,8350,MISCELLANEOUS EXPENSES,2014-06-09,3657233,44415,583.33,SPA LANDSCAPING LIMITED,489936,,TREE WORK & FORESTRY SERVICES
EVENTS IN PARKS,8200,EVENTS EXPENDITURE,2014-06-09,3657238,S-00000723948-A,2362.18,G4S SECURE SOLUTIONS (UK) LTD,208284,,SECURITY SERVICES
PFI 5,6270,SERVICE / PFI UNITARY CHARGE,2014-06-09,3657247,RINV/00000042,263901.49,VINCI EDUCATION (BRADFIELD) LTD,558531,,CONSTRUCTION CONTRACTORS - GEN
PFI 5,8440,FEE EXPENSES,2014-06-09,3657247,RINV/00000042,633.36,VINCI EDUCATION (BRADFIELD) LTD,558531,,CONSTRUCTION CONTRACTORS - GEN
SUCCESSFUL FAMILIES PROGRAMME,8440,FEE EXPENSES,2014-06-09,3657326,16722,8233.33,FAMILY ACTION,469656,,COUNSELLING & ADVICE SERVICES
CLOSED LANDFILL SITES,6190,WATER SERVICES,2014-06-09,3657062,800308697/147,7089.72,YORKSHIRE WATER PLC,295854,,WATER COMPANIES
CARBROOK,6160,GAS,2014-06-09,3657064,A3645613/S1862978,2806.32,BRITISH GAS BUSINESS,370790,,GAS COMPANIES
CARBROOK,6160,GAS,2014-06-09,3657065,A3645613/S1862978,441.66,BRITISH GAS BUSINESS,370790,,GAS COMPANIES
CONTRACTOR PAYMENTS - AMEY,6150,ELECTRICITY - STREET LIGHTING,2014-06-09,3657067,27140053,202819.29,NPOWER NORTHERN LTD,207191,,ELECTRICITY COMPANIES
STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2014-06-09,3657070,23814,456.4,D.B.AUTO ELECTRICAL SUPPLIES,588397,,"COMMERCIAL VEHICLE SERVICING,"
STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2014-06-09,3657071,23763,268,D.B.AUTO ELECTRICAL SUPPLIES,588397,,"COMMERCIAL VEHICLE SERVICING,"
STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2014-06-09,3657072,14470743,716.96,LOOKERS FORD,474939,,CAR DEALERS
STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2014-06-09,3657073,14470737,445.99,LOOKERS FORD,474939,,CAR DEALERS
STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2014-06-09,3657075,14470736,908.84,LOOKERS FORD,474939,,CAR DEALERS
STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2014-06-09,3657077,197501317,331.06,VOLKSWAGON GROUP UNITED KINGDOM LTD,493641,,CAR DEALERS
CORPORATE MAIL,8570,POSTAGE & DELIVERY,2014-06-09,3657091,9047404879,8163.57,ROYAL MAIL GROUP LTD,295326,,DELIVERY SERVICES
CORPORATE MAIL,8570,POSTAGE & DELIVERY,2014-06-09,3657092,9047308689,9038.45,ROYAL MAIL GROUP LTD,295326,,DELIVERY SERVICES
CORPORATE MAIL,8570,POSTAGE & DELIVERY,2014-06-09,3657094,9047359263,11739.39,ROYAL MAIL GROUP LTD,295326,,DELIVERY SERVICES
SYFP & FC,6150,ELECTRICITY,2014-06-09,3657352,14043905770,322.33,E.ON,299536,,ELECTRICITY COMPANIES
PURCHASING,9180,RESPITE,2014-06-09,3656732,J910555 010614,314.82,REDACTED PERSONAL DATA,543677,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9180,RESPITE,2014-06-09,3656753,J912556 010614,349.8,REDACTED PERSONAL DATA,369406,,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9180,RESPITE,2014-06-09,3656754,J912557 010614,489.72,REDACTED PERSONAL DATA,328023,,ADOPTION & FOSTERING
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-06-09,3656783,J914949,1252.09,REDACTED PERSONAL DATA,418197,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-06-09,3656787,J914949,990,A4E,547567,,TRAINING SERVICES
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-06-09,3656787,J914949,3560.00,A4E,547567,,TRAINING SERVICES
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2014-06-09,3656788,J914949,256.12,REDACTED PERSONAL DATA,553932,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-06-09,3656790,J914949,749.5,REDACTED PERSONAL DATA,556890,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-06-09,3656791,J914949,280,REDACTED PERSONAL DATA,557844,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-06-09,3656792,J914949,637.65,REDACTED PERSONAL DATA,562178,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-06-09,3656792,J914949,3163.11,REDACTED PERSONAL DATA,562178,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2014-06-09,3656794,J914949,399.04,REDACTED PERSONAL DATA,568768,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-06-09,3656796,J914949,427.43,REDACTED PERSONAL DATA,575995,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-06-09,3656799,J914949,1347.57,REDACTED PERSONAL DATA,585559,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2014-06-09,3656801,J914949,1044.94,REDACTED PERSONAL DATA,586996,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-06-09,3656802,J914949,413.43,REDACTED PERSONAL DATA,596689,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-06-09,3656803,J914949,1669.82,REDACTED PERSONAL DATA,596708,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-06-09,3656804,J914949,1056.96,REDACTED PERSONAL DATA,596728,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-06-09,3656805,J914949,3367.45,REDACTED PERSONAL DATA,596736,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-06-09,3656806,J914949,954.64,REDACTED PERSONAL DATA,596747,Social Community Care,CAREFIRST DIRECT PAYMENTS
EQUIPMENT,9190,DIRECT PAYMENTS,2014-06-09,3656807,J914949,387,REDACTED PERSONAL DATA,596809,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9230,CCSP OTHER,2014-06-09,3656808,1294,810,NEWFIELD VIEW SUPPORTED LIVING LTD,487359,,DISABILITY & SPECIAL NEEDS - S
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2014-06-09,3656809,2100087304,27403.32,COMMUNITY HEALTH SHEFFIELD,361895,,HOSPITALS
PURCHASING,9190,CITYWIDE SPOT,2014-06-09,3656809,2100087304,8826.16,COMMUNITY HEALTH SHEFFIELD,361895,,HOSPITALS
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2014-06-09,3656809,2100087304,19378.80,COMMUNITY HEALTH SHEFFIELD,361895,,HOSPITALS
CWD INDEPENDENT PLACEMENTS,9270,CARELEAVERS ACCOMMODATION,2014-06-09,3656768,SRO1172788,882,THE NATIONAL AUTISTIC SOCIETY,334778,,CHARITIES & VOLUNTARY ORGANISA
CWD INDEPENDENT PLACEMENTS,9270,CARELEAVERS ACCOMMODATION,2014-06-09,3656769,SRO1172789,1176.00,THE NATIONAL AUTISTIC SOCIETY,334778,,CHARITIES & VOLUNTARY ORGANISA
CWD INDEPENDENT PLACEMENTS,9270,CARELEAVERS ACCOMMODATION,2014-06-09,3656770,14032,600.67,SEASHELL TRUST ROYAL SCHOOL,334750,,SCHOOLS - SPECIAL
CWD INDEPENDENT PLACEMENTS,9270,CARELEAVERS ACCOMMODATION,2014-06-09,3656771,14654,53604.33,SEASHELL TRUST ROYAL SCHOOL,334750,,SCHOOLS - SPECIAL
PREVENTION & SUPPORT - CDT,8490,TRANSLATN/SIGN/INTERPRET FEES,2014-06-09,3656772,59533,1313.00,LANGUAGELINE SOLUTIONS,471915,,TRANSLATORS & INTERPRETERS
CHILDRENS & JESSOPS S17,8490,TRANSLATN/SIGN/INTERPRET FEES,2014-06-09,3656772,59533,277.5,LANGUAGELINE SOLUTIONS,471915,,TRANSLATORS & INTERPRETERS
EAST SA - CIN S17,8490,TRANSLATN/SIGN/INTERPRET FEES,2014-06-09,3656781,59384,2115.00,LANGUAGELINE SOLUTIONS,471915,,TRANSLATORS & INTERPRETERS
WEST SA - CIN S17,8490,TRANSLATN/SIGN/INTERPRET FEES,2014-06-09,3656782,59474,277.5,LANGUAGELINE SOLUTIONS,471915,,TRANSLATORS & INTERPRETERS
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2014-06-09,3656764,J914946 220614,2333.57,DEVAGLADE LIMITED T/A AARON VIEW,486043,,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2014-06-09,3656765,J908599 220614,5501.29,ROSEBERRY CARE CENTRES GB LTD,368334,,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2014-06-09,3656766,J912568 220614,3924.00,SHEFFCARE LTD,361811,,RESIDENTIAL CARE HOMES
DISABLED GRANTS,1165,NC&A OTHER,2014-06-10,3657940,ERS INVOICE101803,1174.97,ROGER SELBY BUILDING & PLUMBING CONTRACT,502635,,BUILDERS
DISABLED GRANTS,1165,NC&A OTHER,2014-06-10,3657941,ERS INVOICE101804,3725.00,ROGER SELBY BUILDING & PLUMBING CONTRACT,502635,,BUILDERS
DISABLED GRANTS,1165,NC&A OTHER,2014-06-10,3657942,ERS INVOICE101805,8577.00,CLARK & PARTNERS LTD,203928,,DISABILITY EQUIPMENT - MNFRS &
DISABLED GRANTS,1165,NC&A OTHER,2014-06-10,3657943,ERS INVOICE101806,2066.00,STANNAH LIFT SERVICES LTD.,208625,,STAIRLIFTS - MNFRS & INSTALLER
DISABLED GRANTS,1165,NC&A OTHER,2014-06-10,3657944,ERS INVOICE101807,1289.41,STANNAH LIFT SERVICES LTD.,208625,,STAIRLIFTS - MNFRS & INSTALLER
LTE'S PURCHASE & REPAIR,1194,OTHER FEES,2014-06-10,3657945,ERS INVOICE101808,84001.39,PM LAW SOLICITORS,491764,,SOLICITORS
DISABLED GRANTS,1165,NC&A OTHER,2014-06-10,3657946,ERS INVOICE101810,2086.00,STANNAH LIFT SERVICES LTD.,208625,,STAIRLIFTS - MNFRS & INSTALLER
CLAIMS,8740,HIGHWAYS,2014-06-10,3657947,ERS INVOICE101811,1200.00,REDACTED PERSONAL DATA,596827,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
CLAIMS,8740,PUBLIC LIABILITY,2014-06-10,3657948,ERS INVOICE101812,450,TRAVELERS INSURANCE (CLAIMS ACC) CO LTD,585119,,COMPENSATION CLAIMS
ADULT SOCIAL CARE PURCHASING,8470,LEGAL FEES,2014-06-10,3658014,ERS INVOICE101817,400,COURT OF PROTECTION,491870,,COURTS
SCC BALANCE SHEET,1760,HOUSING RENTS RECEIPTS,2014-06-10,3658015,ERS INVOICE101818,1598.34,PENNINE HOUSING 2000 LIMITED,457214,,"HOUSING ASSOCIATIONS, SOCIETIE"
CROOKESMOOR CENTRAL COSTS,8440,FEE EXPENSES,2014-06-10,3658016,ERS INVOICE101819,345,SPECSAVERS CORPORATE EYE CARE,437518,,OPTICIANS - DISPENSING
DISABLED GRANTS,1165,NC&A OTHER,2014-06-10,3658017,ERS INVOICE101821,5111.00,STANNAH LIFT SERVICES LTD.,208625,,STAIRLIFTS - MNFRS & INSTALLER
DISABLED GRANTS,1165,NC&A OTHER,2014-06-10,3658018,ERS INVOICE101822,4688.71,REDACTED PERSONAL DATA,590653,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
EXTERNAL PROJECTS,8440,FEE EXPENSES,2014-06-10,3658021,ERS INVOICE101825,24294.15,SHEFFIELD ENTERPRISE AGENCY LTD,481146,,BUSINESS ENTERPRISE AGENCIES
LD PARTNERSHIP CONTRACTS,9160,PARTNERSHIP CONTRACTS,2014-06-10,3624525,1899,14310.00,SHEFFIELD MENCAP & GATEWAY,328741,,DISABILITY & SPECIAL NEEDS - S
DEVELOPMENT TEAM,8460,CONSULTANTS FEES,2014-06-10,3632826,362818,2267.95,OVE ARUP & PARTNERS LTD,321129,,ENGINEERS - CONSULTING
BRT NORTH: TINSLEY LINK (WP21,1194,OTHER FEES,2014-06-10,3641142,429846,888,ENVIRONMENTAL SCIENTIFICS GROUP LTD,565942,,ENVIRONMENTAL CONSULTANTS
ENHANCED SERVICE - IUCDS,9030,HEALTH,2014-06-10,3644370,3,600,HACKENTHORPE MEDICAL CENTRE,581067,,PUBLIC HEALTH SUPPLIERS
ENHANCED SERVICE - IMPLANON,9030,HEALTH,2014-06-10,3644370,3,1240.00,HACKENTHORPE MEDICAL CENTRE,581067,,PUBLIC HEALTH SUPPLIERS
PEST CONTROL,8010,EQUIPMENT PURCHASE AND REPAIR,2014-06-10,3645126,2104,330,ARTHURS SKIPS LIMITED,308308,,SKIP HIRE & RUBBISH CLEARANCE
STRUCTURES - SCHEME,8350,MISCELLANEOUS EXPENSES,2014-06-10,3645363,7187,1145.00,ECUS LTD,307556,,ENVIRONMENTAL CONSULTANTS
BRT NORTH,1163,NC&A SUB CONTRACTORS,2014-06-10,3646791,1146322,3238.38,NETWORK RAIL,456510,,RAILWAY EQUIPMENT MNFRS
ARBOURTHORNE 5M'S REFURB,1143,COMPENSATION,2014-06-10,3649298,687480,379.06,PICKFORDS,573763,,REMOVALS - OVERSEAS
PEST CONTROL,8010,EQUIPMENT PURCHASE AND REPAIR,2014-06-10,3649881,2150,330,ARTHURS SKIPS LIMITED,308308,,SKIP HIRE & RUBBISH CLEARANCE
HEAD OF SERVICE,5750,TRAINING EXPENDITURE,2014-06-10,3650039,269/14245/1,3800.00,COUCH PERRY & WILKES LLP,594427,,BUILDING CONSULTANTS
HEALTH TRAINERS,9030,HEALTH,2014-06-10,3651982,2091,4666.66,SHARROW COMMUNITY FORUM,582920,,PUBLIC HEALTH SUPPLIERS
BRT NORTH: TINSLEY LINK (WP21,1194,OTHER FEES,2014-06-10,3653000,434024,3640.00,ENVIRONMENTAL SCIENTIFICS GROUP LTD,565942,,ENVIRONMENTAL CONSULTANTS
STRUCTURES,5610,AGENCY STAFF,2014-06-10,3653185,3079766,4983.84,WATERMAN TRANSPORT DEVELOPMENT LTD,563593,,ENGINEERS - CONSULTING
OFF THE SHELF,8420,ADVERTISING AND PUBLICITY,2014-06-10,3654219,1395,750,SHEFFIELD DOC/FEST,519553,,FILM STUDIOS & PRODUCTION SERV
ALDINE HOUSE,7060,EXTERNAL VEHICLE HIRE,2014-06-10,3654536,21797,300,SAFECARE SERVICES LTD,342328,,SOCIAL SERVICES
HEAD OF SERVICE,5750,TRAINING EXPENDITURE,2014-06-10,3654906,2549,5773.00,OXFORD PROJECTS LTD,594762,,TRAINING SERVICES
