Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332627,J526696 141012,58109.65,LOXLEY COURT,362146,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332628,J526698 141012,9216.00,KERSAL MOUNT NURSING HOME,361765,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332628,J526698 141012,21036.00,KERSAL MOUNT NURSING HOME,361765,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332629,J526704 141012,12640.00,HADDON COURT NURSING HOME,361916,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332629,J526704 141012,19152.00,HADDON COURT NURSING HOME,361916,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332630,J526705 141012,7900.00,TAPTON COURT NURSING HOME,362076,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332630,J526705 141012,16926.00,TAPTON COURT NURSING HOME,362076,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332631,J526706 141012,9248.00,ST CATHERINES RESIDENTIAL HOME,344721,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332631,J526706 141012,12704.00,ST CATHERINES RESIDENTIAL HOME,344721,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332632,J526707 141012,1580.00,APRIL PARK,361944,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332632,J526707 141012,1564.00,APRIL PARK,361944,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332633,J526709 141012,2157.12,LINKAGE COMMUNITY TRUST,362116,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332634,J526711 141012,10712.00,PRIOR BANK HOUSE,361772,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332635,J526712 141012,5350.12,UNITED RESPONSE(GATESHEAD),362032,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332636,J526713 141012,19572.00,WOODBANK HOUSE CARE LTD,361780,Social Community Care,REST & RETIREMENT HOMES
PDSI PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332637,J526714 141012,1585.56,DEVAGLADE LIMITED T/A AARON VIEW,486043,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332637,J526714 141012,16504.00,DEVAGLADE LIMITED T/A AARON VIEW,486043,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332638,J526715 141012,7858.16,ORCHARD CARE RESIDENTIAL HOME,362100,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332638,J526715 141012,6595.40,ORCHARD CARE RESIDENTIAL HOME,362100,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332639,J526716 141012,1916.00,QUEENSWOOD METHODIST RES HOME,361934,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332640,J526717 141012,19284.00,NORWOOD GRANGE,361907,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332641,J526718 141012,4848.00,KINGFIELD HOLT,361766,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332642,J526722 141012,19936.00,WHITE ROSE COURT RES HOME,361964,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332643,J526724 141012,12640.00,HAZELDENE NURSING HOME,340163,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332643,J526724 141012,1660.64,HAZELDENE NURSING HOME,340163,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332643,J526724 141012,20908.00,HAZELDENE NURSING HOME,340163,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332644,J526725 141012,7820.00,LOWER BOWSHAW VIEW NH,362101,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332644,J526725 141012,15920.00,LOWER BOWSHAW VIEW NH,362101,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332645,J526726 141012,11260.00,PEXTON GRANGE LTD,361942,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332646,J526728 141012,18288.00,HARTWELL HOUSE,361785,Social Community Care,NURSING HOMES
PDSI PURCHASING,9210,CONTINUING NURSING CARE,2012-09-20,3332647,J526733 141012,1667.20,LONGLEY PARK VIEW,361928,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332647,J526733 141012,15215.00,LONGLEY PARK VIEW,361928,Social Community Care,NURSING HOMES
PURCHASING,9210,CONTINUING NURSING CARE,2012-09-20,3332647,J526733 141012,2818.24,LONGLEY PARK VIEW,361928,Social Community Care,NURSING HOMES
PDSI PURCHASING,9210,CONTINUING NURSING CARE,2012-09-20,3332648,J526735 141012,3851.04,WILLOWBECK CARE CENTRE,362132,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332648,J526735 141012,7353.40,WILLOWBECK CARE CENTRE,362132,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9210,CONTINUING NURSING CARE,2012-09-20,3332648,J526735 141012,5704.68,WILLOWBECK CARE CENTRE,362132,Social Community Care,NURSING HOMES
PURCHASING,9210,CONTINUING NURSING CARE,2012-09-20,3332648,J526735 141012,9626.20,WILLOWBECK CARE CENTRE,362132,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332649,J526737 141012,1432.00,TAPTONHOLME,208851,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332650,J526739 141012,11568.00,WESTBOURNE HOUSE,362111,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332650,J526739 141012,22136.00,WESTBOURNE HOUSE,362111,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332651,J526742 141012,11997.00,NORTHFIELD NURSING HOME,361770,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332651,J526742 141012,29831.20,NORTHFIELD NURSING HOME,361770,Social Community Care,NURSING HOMES
PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332652,J526745 141012,23617.04,ABBEYFIELD GRANGE,336444,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332652,J526745 141012,11971.20,ABBEYFIELD GRANGE,336444,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332652,J526745 141012,1412.00,ABBEYFIELD GRANGE,336444,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332653,J526747 141012,4608.00,CRAEGMOOR  - RICHMOND HEIGHTS,361933,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332653,J526747 141012,25208.00,CRAEGMOOR  - RICHMOND HEIGHTS,361933,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9210,CONTINUING NURSING CARE,2012-09-20,3332654,J526748 141012,2002.80,HILL HOUSE NURSING HOME,362029,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332655,J526751 141012,1548.00,LITTLEDALE NURSING HOME,361783,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332655,J526751 141012,9384.00,LITTLEDALE NURSING HOME,361783,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332656,J526753 141012,17690.36,HASCOT HOUSE,361808,Social Community Care,RESIDENTIAL CARE HOMES
PDSI PURCHASING,9210,CONTINUING NURSING CARE,2012-09-20,3332657,J526756 141012,1611.00,HEADINGLEY COURT CARE HOME,362017,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332657,J526756 141012,1564.00,HEADINGLEY COURT CARE HOME,362017,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332658,J526757 141012,39876.00,BALMORAL NURSING HOME,361851,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332658,J526757 141012,21896.00,BALMORAL NURSING HOME,361851,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332659,J526758 141012,24157.12,WHITEGATES MANAGEMENT COMMITTEE,361931,Unclassified Trade,ESTATE AGENTS
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2012-09-20,3332661,J526760 141012,2881.44,15 COLLEY ROAD,361823,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING ELDERLY,9240,SUPPORTED LIVING CARE,2012-09-20,3332662,J526763 141012,2267.84,261 HIGH GREAVE,362155,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2012-09-20,3332662,J526763 141012,3401.76,261 HIGH GREAVE,362155,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2012-09-20,3332663,J526764 141012,1494.88,2-8 STALKER LEES COURT,362161,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332664,J526765 141012,6581.84,3 STATION ROAD,362166,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2012-09-20,3332665,J526767 141012,549.24,4 FRANCE ROAD,362156,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING ELDERLY,9240,SUPPORTED LIVING CARE,2012-09-20,3332665,J526767 141012,549.24,4 FRANCE ROAD,362156,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332666,J526768 141012,4058.60,5 STATION ROAD,361874,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332666,J526768 141012,2895.92,5 STATION ROAD,361874,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2012-09-20,3332667,J526769 141012,549.24,6 FRANCE ROAD,361876,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2012-09-20,3332668,J526770 141012,3082.68,759 GLEADLESS ROAD,361806,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2012-09-20,3332669,J526772 141012,4110.24,930 GLEADLESS ROAD,361807,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332670,J526773 141012,21100.00,SILVER LODGE CARE HOME,361763,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332671,J526774 141012,10372.00,ALEXANDER COURT CARE HOME,361889,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332671,J526774 141012,24240.00,ALEXANDER COURT CARE HOME,361889,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332672,J526775 141012,9632.00,ASCOT LODGE CARE HOME,362118,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332672,J526775 141012,17948.00,ASCOT LODGE CARE HOME,362118,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332673,J526777 141012,2216.00,TOGETHER,361880,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332673,J526777 141012,17298.88,TOGETHER,361880,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332674,J526778 141012,1448.00,AUTUMN GRANGE,361935,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332674,J526778 141012,1538.56,AUTUMN GRANGE,361935,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332675,J526779 141012,35520.00,BEECHY KNOLL,362144,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332676,J526780 141012,1580.00,THE MANOR,362148,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332677,J526781 141012,5674.80,HENLEIGH HALL,362109,Social Community Care,NURSING HOMES
PDSI PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332677,J526781 141012,2586.68,HENLEIGH HALL,362109,Social Community Care,NURSING HOMES
PDSI PURCHASING,9210,CONTINUING NURSING CARE,2012-09-20,3332677,J526781 141012,4153.84,HENLEIGH HALL,362109,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332677,J526781 141012,10974.76,HENLEIGH HALL,362109,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332678,J526782 141012,1564.00,MILLFIELD RESIDENTIAL HOME,362091,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332679,J526787 141012,11172.00,ROSEBERRY CARE CENTRES GB LTD,361904,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332679,J526787 141012,15775.71,ROSEBERRY CARE CENTRES GB LTD,361904,Social Community Care,NURSING HOMES
PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332680,J526794 141012,2899.56,WESTFIELD HOUSE,362081,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332681,J526795 141012,3100.08,SHEFFIELD CHESHIRE HOME,361768,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9210,CONTINUING NURSING CARE,2012-09-20,3332681,J526795 141012,3179.24,SHEFFIELD CHESHIRE HOME,361768,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332681,J526795 141012,16192.64,SHEFFIELD CHESHIRE HOME,361768,Social Community Care,NURSING HOMES
PDSI PURCHASING,9210,CONTINUING NURSING CARE,2012-09-20,3332681,J526795 141012,27246.24,SHEFFIELD CHESHIRE HOME,361768,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9220,CONTINUING BLOCK BOOKED,2012-09-20,3332681,J526795 141012,3639.40,SHEFFIELD CHESHIRE HOME,361768,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332682,J526796 141012,2716.00,WESTBOURNE HOUSE,361791,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332682,J526796 141012,2824.00,WESTBOURNE HOUSE,361791,Social Community Care,NURSING HOMES
PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332682,J526796 141012,8867.32,WESTBOURNE HOUSE,361791,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332683,J526798 141012,1580.00,SEVENHILLS NURSING,362104,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332683,J526798 141012,6528.00,SEVENHILLS NURSING,362104,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332684,J526801 141012,1580.00,VICTORIA CARE HOME,361992,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332685,J526802 141012,1627.24,ST CECILIAS RESIDENTIAL HOME,370172,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332686,J526805 141012,7979.16,LITTLE ARCHES RESIDENTIAL HOME,361869,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2012-09-20,3332687,J526813 141012,1098.48,4 FRANCE ROAD,362156,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2012-09-20,3332688,J526814 141012,992.20,2-8 STALKER LEES COURT,362161,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2012-09-20,3332689,J526815 141012,992.20,2-8 STALKER LEES COURT,362161,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2012-09-20,3332690,J526816 141012,992.20,2-8 STALKER LEES COURT,362161,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2012-09-20,3332691,J526817 141012,1028.00,DIMENSIONS (UK) LTD (SP),365809,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332692,J526823 141012,1675.60,WATER ROYD HOUSE,383521,Social Community Care,NURSING HOMES
PDSI PURCHASING,9210,CONTINUING NURSING CARE,2012-09-20,3332693,J526829 141012,4024.96,STOCKSBRIDGE NEURO REHAB,387028,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332694,J526836 141012,5212.36,SHAFTESBURY HOUSE,403791,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332695,J526838 141012,12870.36,ROSEBERRY CARE CENTRES UK LTD,412186,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332696,J526839 141012,1449.52,METHODIST HOMES FOR THE AGED,415177,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332697,J526840 141012,3232.00,MEADOW SANDS,417909,Social Community Care,RESIDENTIAL CARE HOMES
PDSI PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332698,J526844 141012,4713.48,MAYFIELD HOUSE,424067,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332699,J526845 141012,1564.00,MEADOW VIEW CARE CENTRE,429574,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332700,J526847 141012,6184.84,PRIORY LODGE,430728,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING,9210,CONTINUING NURSING CARE,2012-09-20,3332701,J526849 141012,7684.28,IVY MEAD,433430,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332702,J526855 141012,7696.44,AALPS,416380,Unclassified Non Trade,SCHOOLS - SPECIAL
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332703,J526857 141012,18098.68,REDCLIFFE HOUSE,446985,Facilities Management,GUEST HOUSES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332704,J526858 141012,1564.00,OLIVET,456471,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332705,J526859 141012,7907.60,WOODVIEW CARE HOME,456477,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9210,CONTINUING NURSING CARE,2012-09-20,3332705,J526859 141012,5550.56,WOODVIEW CARE HOME,456477,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332706,J526860 141012,6475.04,VALEO LIMITED,436642,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332707,J526862 141012,1640.00,YOLANTA HOUSE RESIDENTIAL HOME,461087,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332708,J526865 141012,1525.00,PARK LANE HEALTHCARE (MANOR HOUSE),461876,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332709,J526868 141012,3571.24,HOLLY HOUSE,464393,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9210,CONTINUING NURSING CARE,2012-09-20,3332710,J526869 141012,15305.80,THE LODGE,475754,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332711,J526871 141012,19207.20,THE HESLEY GROUP,327405,Unclassified Non Trade,SCHOOLS - SPECIAL
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332712,J526872 141012,1595.88,HEARTLANDS,478368,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332713,J526874 141012,1584.00,LYMEHURST REST HOME,487361,Social Community Care,REST & RETIREMENT HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332714,J526876 141012,1608.00,BELGRAVE COURT RESIDENTIAL CARE HOME,487981,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332715,J526878 141012,5412.32,OAK HOUSE,491029,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332716,J526879 141012,17714.12,JANE HOUSE,492184,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2012-09-20,3332717,J526882 141012,1347.52,212 SICEY AVENUE,492717,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING ELDERLY,9240,SUPPORTED LIVING CARE,2012-09-20,3332718,J526884 141012,894.56,1 BLACKBERRY FLATS,493437,Social Community Care,SHELTERED HOUSING
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2012-09-20,3332719,J526885 141012,894.56,37 HOLLINSEND ROAD,493438,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332720,J526891 141012,1580.00,PILLING CARE HOME,513118,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332721,J526893 141012,1564.00,THE LAURELS NURSING HOME,518571,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332722,J526897 141012,4616.44,THE MEWS,525602,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332723,J526898 141012,7616.20,TUNHILL HOUSE,525520,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332724,J526903 141012,6616.88,THE LODGE (CARETECH T/A VALEO),543663,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332725,J526905 141012,3571.40,MOORVIEW HOUSE,546067,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332726,J526907 141012,20328.00,WOOD HILL GRANGE CARE HOME,552397,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332726,J526907 141012,17216.00,WOOD HILL GRANGE CARE HOME,552397,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-09-20,3332727,J526908 141012,5816.88,KNOLLBECK (HEATHCOTES),552816,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-09-20,3332728,J526909 141012,1564.00,THE POPLARS NURSING HOME,553979,Social Community Care,NURSING HOMES
