Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
VACANTS,8420,ADVERTISING AND PUBLICITY,2013-06-26,3474640,58324203,1685.04,LOCAL WORLD LTD (FORMERLY NORTHCLIFFE ME,477885,Education,NEWSPAPER & MAGAZINE PUBLISHER
SHARROW ALMO WORKS,1165,NC&A OTHER,2013-06-26,3474695,12110216,94480.31,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
NEW HEATING INSTALLATIONS,1157,DWELLINGS MAIN CONTRACT,2013-06-26,3474697,12110247,2474.00,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
HEATING BREAKDOWNS,1157,DWELLINGS MAIN CONTRACT,2013-06-26,3474699,12110244,5580.00,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
HEATING BREAKDOWNS,1157,DWELLINGS MAIN CONTRACT,2013-06-26,3474701,12110245,7697.00,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
EAST - BURNGREAVE,1157,DWELLINGS MAIN CONTRACT,2013-06-26,3474704,12110251,2474.00,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
NORTH - NEW PARSON CROSS,1157,DWELLINGS MAIN CONTRACT,2013-06-26,3474705,12110250,47006.00,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
PFI 4,8350,MISCELLANEOUS EXPENSES,2013-06-26,3474787,175,8173.90,PARADIGM (SHEFFIELD BSF) LIMITED,472691,Facilities Management,FACILITIES MANAGEMENT
PFI 4,8350,MISCELLANEOUS EXPENSES,2013-06-26,3474789,176,1391.33,PARADIGM (SHEFFIELD BSF) LIMITED,472691,Facilities Management,FACILITIES MANAGEMENT
SOUTH EAST (SH),1157,DWELLINGS MAIN CONTRACT,2013-06-26,3474790,12110249,12370.00,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
SOUTH WEST - ABBEY BROOK,1157,DWELLINGS MAIN CONTRACT,2013-06-26,3474791,12110248,4948.00,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
OBSOLETE HEATING,1157,DWELLINGS MAIN CONTRACT,2013-06-26,3474792,12110246,106547.00,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
PREV & EARLY INTERV. STRATEGY,5750,TRAINING EXPENDITURE,2013-06-26,3474794,SI0003617,395.00,UNICEF BABY FRIENDLY INITIATIVE,505666,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
CRYSTAL PEAKS,6030,REPAIRS AND MTCE - RESPONSIVE,2013-06-26,3474812,261000000000,850.00,JOHNSON CONTROL SYSTEMS LTD,206088,Environmental Services,CONTROL SYSTEM EQUIPMENT
CITY WIDE CARE ALARMS,8010,EQUIPMENT PURCHASE AND REPAIR,2013-06-26,3474813,3IN/10223550,870.00,TUNSTALL HEALTHCARE (UK) LIMITED,209178,ICT,TELECOMMUNICATIONS EQUIPMENT &
CITY DEAL,9120,OTHER AGENCIES,2013-06-26,3475029,SINV.27659,5391.00,CHESTERFIELD COLLEGE,317687,Unclassified Non Trade,SCHOOLS & COLLEGES - FURTHER E
COMMUNICATIONS,9120,OTHER AGENCIES,2013-06-26,3475040,66576,287.35,INTOPRINT (UK) LIMITED,319560,Facilities Management,PRINTERS
FAM LIT LAN & NUM AUG12-JUL13,8440,FEE EXPENSES,2013-06-26,3475104,2204,562.50,REACHOUT CHILDCARE SERVICES LIMITED,433768,Social Community Care,AFTER SCHOOL CARE
FAM LIT LAN & NUM AUG12-JUL13,8440,FEE EXPENSES,2013-06-26,3475106,2208,337.50,REACHOUT CHILDCARE SERVICES LIMITED,433768,Social Community Care,AFTER SCHOOL CARE
THE MOOR INDOOR MARKET,8420,ADVERTISING AND PUBLICITY,2013-06-26,3475121,3837287,613.42,CONNEXIONS PR & MARKETING LTD,537096,Facilities Management,ADVERTISING - AGENCIES
CORONIAL SERVICES,8440,PATHOLOGIST INVOICE,2013-06-26,3475153,2100151434,2200.70,SHEFFIELD CHILDRENS HOSPITAL,489904,Unclassified Non Trade,HOSPITALS
ADAPTATIONS,1157,DWELLINGS MAIN CONTRACT,2013-06-26,3475154,9085158955,822.00,STANNAH LIFT SERVICES LTD.,208625,Social Community Care,STAIRLIFTS - MNFRS & INSTALLER
FAM LIT LAN & NUM AUG12-JUL13,8440,FEE EXPENSES,2013-06-26,3475203,929,663.00,ROUNDABOUT CRECHE SERVICE,462116,Social Community Care,NURSERIES & CRECHES
BOOKS & OTHER MATERIALS,8080,MEDIA,2013-06-26,3475219,1752067,575.45,BERTRAM LIBRARY SERVICES,418929,Education,EDUCATIONAL EQUIPMENT & SUPPLI
COMMUNICATIONS,9120,OTHER AGENCIES,2013-06-26,3475237,2919,259.00,NEW LEAF SIGN & DESIGN LTD,549524,Facilities Management,SIGN & POSTER WRITERS
PARENTING STRATEGY,8440,FEE EXPENSES,2013-06-26,3475247,964,487.50,ROUNDABOUT CRECHE SERVICE,462116,Social Community Care,NURSERIES & CRECHES
EVENTS IN PARKS,8200,EVENTS EXPENDITURE,2013-06-26,3475249,13-0050F,3000.00,MOBILE STRUCTURES LTD,489708,Leisure Services,"MARQUEES, TENTS & PORTABLE FLO"
LICENSING,8490,OTHER PROFESSIONAL FEES,2013-06-26,3475255,3936314,1228.02,PRS FOR MUSIC,514881,Leisure Services,MUSIC PUBLISHERS
COMMUNICATIONS,9120,OTHER AGENCIES,2013-06-26,3475262,19140,532.00,P & N CORPORATE MEDIA LTD,308965,Facilities Management,DESIGNERS - GRAPHIC
HEALTH TRAINERS,9030,HEALTH,2013-06-26,3475600,162,11039.00,MANOR & CASTLE - HEALTHY LIVING/PHS,376896,Unclassified Non Trade,DEVELOPMENT AGENCIES
CITY CENTRE PROMOTIONAL PLAN,8020,EQUIPMENT LEASE/ RENTAL/ HIRE,2013-06-26,3475615,7929,680.00,HUMBERSIDE MARQUEES,553943,Leisure Services,"MARQUEES, TENTS & PORTABLE FLO"
VSP DELIVER,9140,PRIVATE CONTRACTORS,2013-06-26,3475623,10316,9500.00,ENDEAVOUR TRAINING,347945,Human Resources,TRAINING SERVICES
PROVIDER CONTRACT AUG12-JUL13,9120,OTHER AGENCIES,2013-06-26,3475667,1213/109,1060.00,GLEADLESS VALLEY COMMUNITY FORUM,394371,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PROVIDER CONTRACT AUG12-JUL13,9120,OTHER AGENCIES,2013-06-26,3475668,25031302,415.50,LEARN FOR LIFE ENTERPRISE LIMITED,446117,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PROVIDER CONTRACT AUG12-JUL13,9120,OTHER AGENCIES,2013-06-26,3475669,25031301,415.50,LEARN FOR LIFE ENTERPRISE LIMITED,446117,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PROVIDER CONTRACT AUG12-JUL13,9120,OTHER AGENCIES,2013-06-26,3475670,41304,760.50,ARBOURTHORNE CENTRE & FORUM LTD,346543,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PARKS COMMUNITY PARTNERSHIP,8060,MATERIALS AND SUPPLIES GENERAL,2013-06-26,3475672,130,588.00,WHITTAKERS GROUND CARE,401131,Construction,LANDSCAPE CONTRACTORS & GARDEN
COMMUNICATIONS,9120,OTHER AGENCIES,2013-06-26,3475695,10,300.00,JMA CREATIVE CORNER,579200,Facilities Management,DESIGNERS - GRAPHIC
70 ACRE HILL,8010,EQUIPMENT PURCHASE AND REPAIR,2013-06-26,3475698,85,5346.00,MICHAEL HITCH T/A ALLAN FROGGATT FENCING,202587,Construction,FENCING CONTRACTORS
INCLUSION CENTRE,8620,COMPUTER CONSUMABLES,2013-06-26,3475702,SINV00252060,418.84,R A ROBERTS (OFFICE EQUIPMENT) LTD,207777,Furniture,OFFICE FURNITURE & EQUIPMENT
BOOKS & OTHER MATERIALS,8080,LIBRARY MATERIALS,2013-06-26,3475753,1747134,473.04,BERTRAM LIBRARY SERVICES,418929,Education,EDUCATIONAL EQUIPMENT & SUPPLI
BOOKS & OTHER MATERIALS,8080,LIBRARY MATERIALS,2013-06-26,3475756,1740880,682.06,BERTRAM LIBRARY SERVICES,418929,Education,EDUCATIONAL EQUIPMENT & SUPPLI
BOOKS & OTHER MATERIALS,8080,LIBRARY MATERIALS,2013-06-26,3475764,1745581,452.13,BERTRAM LIBRARY SERVICES,418929,Education,EDUCATIONAL EQUIPMENT & SUPPLI
MEMBERS ALLOWANCES,8240,CONFERENCE EXPENSES,2013-06-26,3475765,40131418,495.00,LOCAL GOVERNMENT ASSOCIATION,206463,Human Resources,BUSINESS & TRADE ORGANISATIONS
LOCAL ASSISTANCE SCHEME,8010,EQUIPMENT PURCHASE AND REPAIR,2013-06-26,3475769,GR056,1164.00,SHEFFIELD CREDIT UNION,400397,Financial Services,CREDIT UNIONS
LOCAL ASSISTANCE SCHEME,8010,EQUIPMENT PURCHASE AND REPAIR,2013-06-26,3475770,GR054,341.00,SHEFFIELD CREDIT UNION,400397,Financial Services,CREDIT UNIONS
LOCAL ASSISTANCE SCHEME,8010,EQUIPMENT PURCHASE AND REPAIR,2013-06-26,3475771,GR052,445.50,SHEFFIELD CREDIT UNION,400397,Financial Services,CREDIT UNIONS
LOCAL ASSISTANCE SCHEME,8010,EQUIPMENT PURCHASE AND REPAIR,2013-06-26,3475772,GR057,999.00,SHEFFIELD CREDIT UNION,400397,Financial Services,CREDIT UNIONS
SHORT BREAKS FUNDING FOR DISAB,9120,OTHER AGENCIES,2013-06-26,3475782,908,1544.44,FRIENDS OF BENTS GREEN,397245,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SHORT BREAKS FUNDING FOR DISAB,9120,OTHER AGENCIES,2013-06-26,3475783,909,3546.45,FRIENDS OF BENTS GREEN,397245,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LOCALITY 2 MANAGEMENT+O/HEADS,8390,STATIONERY,2013-06-26,3475786,SINV00252090,278.21,R A ROBERTS (OFFICE EQUIPMENT) LTD,207777,Furniture,OFFICE FURNITURE & EQUIPMENT
PFI 4,6030,REPAIRS AND MTCE - RESPONSIVE,2013-06-26,3476058,174,2262.82,PARADIGM (SHEFFIELD BSF) LIMITED,472691,Facilities Management,FACILITIES MANAGEMENT
PFI 4,6270,SERVICE / PFI UNITARY CHARGE,2013-06-26,3476058,174,764774.32,PARADIGM (SHEFFIELD BSF) LIMITED,472691,Facilities Management,FACILITIES MANAGEMENT
PFI 4,8440,FEE EXPENSES,2013-06-26,3476058,174,7862.52,PARADIGM (SHEFFIELD BSF) LIMITED,472691,Facilities Management,FACILITIES MANAGEMENT
SCHOOL MEALS,8130,CATERING SUPPLIES,2013-06-26,3476066,SI-TSS-10001069,1786.49,TAYLOR SHAW LIMITED T/A TAYLOR SHAW,520165,Catering,CATERERS
SCHOOL MEALS,8130,CATERING SUPPLIES,2013-06-26,3476068,HH/G12/1312A,3359.00,ACADEMY SERVICES (SHEFFIELD) LTD,438883,Financial Services,LEASING SERVICES
SCHOOL MEALS,8150,CONTRACT CATERING,2013-06-26,3476068,HH/G12/1312A,3776.42,ACADEMY SERVICES (SHEFFIELD) LTD,438883,Financial Services,LEASING SERVICES
SCHOOL MEALS,8130,CATERING SUPPLIES,2013-06-26,3476071,HH/G12/1312G,5077.94,ACADEMY SERVICES (SHEFFIELD) LTD,438883,Financial Services,LEASING SERVICES
SCHOOL MEALS,8150,CONTRACT CATERING,2013-06-26,3476071,HH/G12/1312G,5115.93,ACADEMY SERVICES (SHEFFIELD) LTD,438883,Financial Services,LEASING SERVICES
SCHOOL MEALS,8150,CONTRACT CATERING,2013-06-26,3476075,HH(B)12/1312B,363.75,ACADEMY SERVICES (SHEFFIELD) LTD,438883,Financial Services,LEASING SERVICES
SCHOOL MEALS,8130,CATERING SUPPLIES,2013-06-26,3476080,MH/W12/1312A,6594.91,ACADEMY SERVICES (SHEFFIELD) LTD,438883,Financial Services,LEASING SERVICES
SCHOOL MEALS,8150,CONTRACT CATERING,2013-06-26,3476080,MH/W12/1312A,17203.64,ACADEMY SERVICES (SHEFFIELD) LTD,438883,Financial Services,LEASING SERVICES
SCHOOL MEALS,8150,CONTRACT CATERING,2013-06-26,3476279,MH/W12/1312C,551.40,ACADEMY SERVICES (SHEFFIELD) LTD,438883,Financial Services,LEASING SERVICES
SCHOOL MEALS,8150,CONTRACT CATERING,2013-06-26,3476281,MH/W12/1312E,764.26,ACADEMY SERVICES (SHEFFIELD) LTD,438883,Financial Services,LEASING SERVICES
SCHOOL MEALS,8130,CATERING SUPPLIES,2013-06-26,3476283,MH/W12/1312H,8614.14,ACADEMY SERVICES (SHEFFIELD) LTD,438883,Financial Services,LEASING SERVICES
SCHOOL MEALS,8150,CONTRACT CATERING,2013-06-26,3476283,MH/W12/1312H,23328.45,ACADEMY SERVICES (SHEFFIELD) LTD,438883,Financial Services,LEASING SERVICES
SCHOOL MEALS,8150,CONTRACT CATERING,2013-06-26,3476285,HH(B)12/1312D,529.30,ACADEMY SERVICES (SHEFFIELD) LTD,438883,Financial Services,LEASING SERVICES
SCHOOL MEALS,8130,CATERING SUPPLIES,2013-06-26,3476288,1904/90597186,5003.37,MITIE PFI LIMITED,472380,Facilities Management,FACILITIES MANAGEMENT
SCHOOL MEALS,8150,CONTRACT CATERING,2013-06-26,3476288,1904/90597186,2016.34,MITIE PFI LIMITED,472380,Facilities Management,FACILITIES MANAGEMENT
SCHOOL MEALS,8130,CATERING SUPPLIES,2013-06-26,3476292,1904/90597184,8403.96,MITIE PFI LIMITED,472380,Facilities Management,FACILITIES MANAGEMENT
SCHOOL MEALS,8150,CONTRACT CATERING,2013-06-26,3476292,1904/90597184,3446.44,MITIE PFI LIMITED,472380,Facilities Management,FACILITIES MANAGEMENT
OBSOLETE HEATING,1161,NC&A MAIN CONTRACT,2013-06-26,3476333,SH03298B/11(F),9991.54,YORKSHIRE PLUMBING & HEATING SERVICES,320935,Construction,PLUMBERS
COMMUNICATIONS,9120,OTHER AGENCIES,2013-06-26,3476484,7,360.00,JMA CREATIVE CORNER,579200,Facilities Management,DESIGNERS - GRAPHIC
YOUTH JUSTICE SERVICE,7140,PUBLIC TRANSPORT COSTS,2013-06-26,3476496,01/4216911,286.00,CO-OPERATIVE TRAVEL MANAGEMENT,202987,Facilities Management,TRAVEL AGENTS & HOLIDAY COMPAN
SHORT BREAKS FUNDING FOR DISAB,9120,OTHER AGENCIES,2013-06-26,3476508,280,1327.00,MASKK,386161,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SHORT BREAKS FUNDING FOR DISAB,9120,OTHER AGENCIES,2013-06-26,3476509,276,2550.00,MASKK,386161,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SHORT BREAKS FUNDING FOR DISAB,9120,OTHER AGENCIES,2013-06-26,3476510,277,2654.00,MASKK,386161,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2013-06-26,3476721,16169,566.95,KESP LTD T/A GMC PARTSLINE,205021,Building Construction Materials,"NUTS, BOLTS & FIXINGS"
STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2013-06-26,3476722,7788,557.00,GPG 2000 LTD,416225,Vehicles Not Buses,CAR BODY REPAIRS
STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2013-06-26,3476723,7789,363.00,GPG 2000 LTD,416225,Vehicles Not Buses,CAR BODY REPAIRS
STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2013-06-26,3476730,7772,506.00,GPG 2000 LTD,416225,Vehicles Not Buses,CAR BODY REPAIRS
STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2013-06-26,3476763,14425023,301.82,LOOKERS FORD,474939,Vehicles Not Buses,CAR DEALERS
STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2013-06-26,3476765,14425161,409.04,LOOKERS FORD,474939,Vehicles Not Buses,CAR DEALERS
STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2013-06-26,3476766,14424996,608.84,LOOKERS FORD,474939,Vehicles Not Buses,CAR DEALERS
STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2013-06-26,3476770,7142,1619.25,SIGNSHOP YORKSHIRE,326971,Building Construction Materials,SIGNS & NAMEPLATES
STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2013-06-26,3476771,7145,448.80,SIGNSHOP YORKSHIRE,326971,Building Construction Materials,SIGNS & NAMEPLATES
STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2013-06-26,3476780,16168,449.06,KESP LTD T/A GMC PARTSLINE,205021,Building Construction Materials,"NUTS, BOLTS & FIXINGS"
STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2013-06-26,3476782,16159,529.34,KESP LTD T/A GMC PARTSLINE,205021,Building Construction Materials,"NUTS, BOLTS & FIXINGS"
STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2013-06-26,3476783,14425311,281.35,LOOKERS FORD,474939,Vehicles Not Buses,CAR DEALERS
CORPORATE MAIL,8570,POSTAGE & DELIVERY,2013-06-26,3476826,9043740004,283.33,ROYAL MAIL GROUP LTD,295326,Mail Services,DELIVERY SERVICES
STADIA TECHNOLOGY PARK,6150,ELECTRICITY,2013-06-26,3476843,A3558478/1543267,254.93,BRITISH GAS BUSINESS,370790,Utilities,GAS COMPANIES
STADIA TECHNOLOGY PARK,6150,ELECTRICITY,2013-06-26,3476850,A3558478/381362,435.40,BRITISH GAS BUSINESS,370790,Utilities,GAS COMPANIES
STADIA TECHNOLOGY PARK,6150,ELECTRICITY,2013-06-26,3476854,A3558478/381359,964.48,BRITISH GAS BUSINESS,370790,Utilities,GAS COMPANIES
COMMUNITY BUILDINGS MGT,6160,GAS,2013-06-26,3476857,A3903012/S2048474,370.34,BRITISH GAS BUSINESS,370790,Utilities,GAS COMPANIES
LANDSCAPE SERVICES,8020,EQUIPMENT LEASE/ RENTAL/ HIRE,2013-06-26,3476862,1108065908,336.21,KONICA MINOLTA BUSINESS SOLUTIONS EAST,206267,ICT,OFFICE EQUIPMENT MNFRS & DISTR
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2013-06-26,3476199,J638347,1262.61,A4E,547567,Human Resources,TRAINING SERVICES
PURCHASING,9190,DIRECT PAYMENTS,2013-06-26,3476200,J638347,2621.43,SHEFFIELD MIND,556296,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2013-06-26,3476201,J638347,1116.52,REDACTED PERSONAL DATA,572484,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,SUPPORT PLANNING COSTS,2013-06-26,3476203,J638348,390.00,AGE UK,568628,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-06-26,3476204,13/3051,1440.00,PACES SHEFFIELD,376410,Unclassified Non Trade,SCHOOLS - SPECIAL
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-06-26,3476205,INV009375,1121.48,CAMBIAN LEARNING DISABILITIES,362013,Unclassified Non Trade,DAY CENTRES
PDSI PURCHASING,9250,INDEPENDENT DAY CARE,2013-06-26,3476206,INV009376,928.56,CAMBIAN LEARNING DISABILITIES,362013,Unclassified Non Trade,DAY CENTRES
PDSI PURCHASING,9250,INDEPENDENT DAY CARE,2013-06-26,3476207,INV009377,1040.80,CAMBIAN LEARNING DISABILITIES,362013,Unclassified Non Trade,DAY CENTRES
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-06-26,3476208,INV009378,1084.32,CAMBIAN LEARNING DISABILITIES,362013,Unclassified Non Trade,DAY CENTRES
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-06-26,3476210,INV009380,1312.00,CAMBIAN LEARNING DISABILITIES,362013,Unclassified Non Trade,DAY CENTRES
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-06-26,3476211,INV009381,909.40,CAMBIAN LEARNING DISABILITIES,362013,Unclassified Non Trade,DAY CENTRES
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-06-26,3476212,INV009382,4080.00,CAMBIAN LEARNING DISABILITIES,362013,Unclassified Non Trade,DAY CENTRES
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-06-26,3476213,INV009383,928.52,CAMBIAN LEARNING DISABILITIES,362013,Unclassified Non Trade,DAY CENTRES
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-06-26,3476214,INV009384,1084.32,CAMBIAN LEARNING DISABILITIES,362013,Unclassified Non Trade,DAY CENTRES
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-06-26,3476215,INV009385,1034.92,CAMBIAN LEARNING DISABILITIES,362013,Unclassified Non Trade,DAY CENTRES
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-06-26,3476216,INV009386,3438.32,CAMBIAN LEARNING DISABILITIES,362013,Unclassified Non Trade,DAY CENTRES
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-06-26,3476217,INV009387,1279.68,CAMBIAN LEARNING DISABILITIES,362013,Unclassified Non Trade,DAY CENTRES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-06-26,3476218,3630000239,1504.00,CRAEGMOOR SYI LINCOLN,567316,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-06-26,3476219,4020,834.68,CAMPHILL VILLAGE TRUST,361868,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-06-26,3476222,8159,275.20,B C SHEFFIELD LTD TA BLUEBIRD CARE,568674,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-06-26,3476224,SI05/8364,6403.32,NEW ERA HOUSING AUTHORITY,505956,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-06-26,3476225,SI05/8371DL,4809.16,NEW ERA HOUSING AUTHORITY,505956,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-06-26,3476226,SI05/8371LD,2879.92,NEW ERA HOUSING AUTHORITY,505956,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-06-26,3476227,VARIOUS 23-6,3945.16,UNITED RESPONSE,329604,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PDSI PURCHASING,9190,CITYWIDE SPOT,2013-06-26,3476227,VARIOUS 23-6,812.00,UNITED RESPONSE,329604,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
TRANSITIONS,9190,CITYWIDE SPOT,2013-06-26,3476227,VARIOUS 23-6,777.60,UNITED RESPONSE,329604,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-06-26,3476227,VARIOUS 23-6,17895.38,UNITED RESPONSE,329604,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2013-06-26,3476227,VARIOUS 23-6,729.60,UNITED RESPONSE,329604,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-06-26,3476228,8160,293.16,B C SHEFFIELD LTD TA BLUEBIRD CARE,568674,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-06-26,3476229,8161,565.32,B C SHEFFIELD LTD TA BLUEBIRD CARE,568674,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-06-26,3476230,8162,1131.20,B C SHEFFIELD LTD TA BLUEBIRD CARE,568674,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-06-26,3476231,8163,287.20,B C SHEFFIELD LTD TA BLUEBIRD CARE,568674,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-06-26,3476233,8166,253.20,B C SHEFFIELD LTD TA BLUEBIRD CARE,568674,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-06-26,3476234,8167,394.82,B C SHEFFIELD LTD TA BLUEBIRD CARE,568674,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-06-26,3476236,8169,251.30,B C SHEFFIELD LTD TA BLUEBIRD CARE,568674,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-06-26,3476238,166969,2204.00,UNITED RESPONSE,329604,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-06-26,3476239,8171,700.05,B C SHEFFIELD LTD TA BLUEBIRD CARE,568674,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-06-26,3476240,8172,694.19,B C SHEFFIELD LTD TA BLUEBIRD CARE,568674,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-06-26,3476243,8175,329.04,B C SHEFFIELD LTD TA BLUEBIRD CARE,568674,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-06-26,3476244,8176,376.88,B C SHEFFIELD LTD TA BLUEBIRD CARE,568674,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-06-26,3476247,8338,565.32,B C SHEFFIELD LTD TA BLUEBIRD CARE,568674,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-06-26,3476248,8339,1131.20,B C SHEFFIELD LTD TA BLUEBIRD CARE,568674,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-06-26,3476249,22222-22243,2053.06,TLC HOMECARE LTD,573940,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-06-26,3476250,8340,287.20,B C SHEFFIELD LTD TA BLUEBIRD CARE,568674,Social Community Care,RESIDENTIAL CARE HOMES
